Unnamed: 0,Santali,English,Hindi
14525842,ᱤᱧ ᱟᱹᱲᱤᱥ ᱞᱤᱱᱟᱹᱧ ᱡᱮ ᱵᱤᱡᱽᱞᱤ ᱛᱟᱦᱮᱱᱟ ᱟᱨ ᱜᱚᱴᱟ ᱧᱤᱫᱟᱹ ᱵᱚᱱᱫᱷᱚ ᱛᱟᱦᱮᱱᱟ  ᱾,I am irritated that the power kept going on and off throught the night,मैं इस बात से चिढ़ गया हूँ कि रात भर बिजली आती-जाती रही।
14535842,ᱦᱚᱲ ᱠᱚ ᱰᱟᱦᱟᱨ ᱨᱮ ᱯᱩᱞᱤᱥ ᱠᱚ ᱥᱟᱞᱟᱜ ᱠᱚ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱞᱮᱫᱟ ᱡᱚᱠᱷᱚᱱ ᱩᱱᱠᱩᱣᱟᱜ ᱠᱟᱹᱢᱤ ᱢᱮᱥᱤᱱ ᱫᱟᱨᱟᱭ ᱛᱮ ᱵᱚᱱᱚᱫᱚᱞ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,People battled police on the streets when their jobs were replaced by machines,"जब लोगों की नौकरियों की जगह मशीनों ने ले ली, तो वे सड़कों पर पुलिस से भिड़ गए।"
14545842,ᱠᱤᱥᱟᱹᱬ ᱢᱚᱦᱟᱡᱚᱱ ᱠᱚᱫᱚ ᱟᱛᱳ ᱨᱮᱱ ᱨᱮᱸᱜᱮᱡ ᱦᱚᱲᱠᱚ ᱫᱷᱚᱠᱟ ᱮᱢ ᱠᱟᱛᱮ ᱟᱨ ᱦᱚᱸᱠᱚ ᱠᱤᱥᱟᱹᱬ ᱟᱠᱟᱱᱟ ᱾,The rich moneylenders got richer by defrauding poor people in the villages,अमीर साहूकार गाँवों में गरीब लोगों को ठग कर और अमीर हो गए।
14555842,ᱥᱳᱨᱥᱳᱯᱳᱨ ᱦᱚᱲ ᱠᱚ ᱠᱟᱹᱣᱰᱤ ᱟᱹᱫᱟᱹᱭ ᱵᱚᱱᱫᱚ ᱠᱚᱨᱟᱣ ᱛᱟᱭᱚᱢ ᱟᱞᱮ ᱜᱚᱡ ᱨᱮᱭᱟᱜ ᱦᱩᱢᱠᱤ ᱠᱚ ᱮᱢᱚᱜ ᱠᱟᱱᱟ ᱾,We are being threatened by the neighbourhood toughs with death after stopping them from extorting money,पड़ोस के गुंडों द्वारा रंगदारी वसूलने से रोकने के बाद हमें जान से मारने की धमकियाँ दी जा रही हैं।
14565842,ᱠᱷᱮᱞᱳᱰᱤᱭᱟᱹ ᱠᱚᱫᱚ ᱟᱠᱚᱣᱟᱜ ᱥᱩᱵᱤᱫᱷᱟ ᱦᱟᱛᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱟᱹᱭᱩᱨᱤᱪ ᱵᱤᱨᱩᱫᱷ ᱨᱮ ᱦᱤᱸᱥᱠᱟ ᱥᱟᱞᱟᱜ ᱠᱚ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱞᱮᱫᱟ ᱾,The sports persons rebelled violently against the leader who took advantage of them,खिलाड़ियों ने उस नेता के खिलाफ हिंसक विद्रोह कर दिया जिसने उनका फायदा उठाया था।
14575842,ᱩᱱᱤ ᱡᱟᱦᱟᱸ ᱜᱚᱱᱚᱝ ᱛᱮ ᱠᱟᱹᱣᱰᱤ ᱮᱢ ᱞᱮᱫᱟᱭ ᱚᱱᱟ ᱚᱠᱛᱚ ᱨᱮ ᱵᱟᱝ ᱦᱮᱡ ᱞᱮᱱ ᱠᱷᱟᱱ ᱠᱤᱨᱤᱧᱤᱭᱟᱹ ᱟᱜ ᱢᱮᱫᱦᱟ ᱫᱚ ᱟᱨᱟᱜ ᱞᱮᱱᱟ ᱾,The customer's face turned red when the merchandise that he had paid for did not turn up on time,ग्राहक का चेहरा लाल हो गया जब वह सामान समय पर नहीं आया जिसके लिए उसने पैसे दिए थे।
14585842,"ᱤᱧ ᱩᱱᱤ ᱦᱚᱲ ᱥᱟᱶ ᱢᱤᱫ ᱚᱲᱟᱜ ᱨᱮ ᱛᱟᱦᱮᱱᱤᱧ ᱠᱷᱚᱡ ᱞᱮᱫᱟ, ᱡᱟᱦᱟᱸᱭ ᱫᱚ ᱟᱭᱟᱜ ᱥᱩᱵᱤᱫᱷᱟ  ᱞᱟᱹᱜᱤᱫ ᱮᱴᱟᱜ ᱠᱚᱣᱟᱜ ᱩᱢᱟᱹᱱᱮ ᱠᱩᱢᱲᱩ ᱞᱮᱫᱟ ᱾",I did want want to be in the same room as the man who had stolen the ideas of others for his own benefit,मैं उस आदमी के साथ एक ही कमरे में नहीं रहना चाहता था जिसने अपने फायदे के लिए दूसरों के विचारों को चुराया था।
14595842,ᱥᱩᱥᱟᱱᱛᱚ ᱥᱤᱝ ᱨᱟᱡᱯᱩᱛᱟᱜ ᱟᱡᱛᱮ ᱜᱚᱡ ᱨᱮᱭᱟᱜ ᱠᱷᱚᱵᱚᱨ ᱟᱸᱡᱚᱢ ᱠᱟᱛᱮ ᱢᱚᱱᱮ ᱟᱹᱰᱤ ᱵᱟᱹᱲᱤᱡ ᱮᱱ ᱛᱤᱧᱟ ᱾,It was depressing to hear the news of Sushant Singh Rajput's suicide,सुशांत सिंह राजपूत की आत्महत्या की खबर सुनकर बहुत निराशा हुई।
14605842,ᱠᱮᱥ ᱨᱤᱧ ᱦᱟᱨᱟᱣ ᱞᱮᱱ ᱠᱷᱟᱱ ᱤᱧᱟᱹᱜ ᱥᱚᱨᱵᱚᱱᱟᱥ ᱦᱩᱭᱩᱜᱼᱟ ᱾,"If I lose the case, I will be ruined","अगर मैं यह केस हार गया, तो मैं बर्बाद हो जाऊँगा।"
14615842,ᱱᱚᱣᱟ ᱫᱚ ᱠᱚᱨ ᱟᱹᱢᱟᱹᱞᱤᱭᱟᱹ ᱼᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱵᱷᱩᱞ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱟᱨ ᱤᱧ ᱫᱩᱠᱷᱼᱤᱧ ᱥᱚᱫᱚᱨ ᱮᱫᱟ ᱡᱮ ᱟᱢ ᱟᱨᱦᱚᱸ ᱠᱚᱨ ᱮᱢᱚᱜ ᱠᱚ ᱢᱮᱛᱟᱢᱼᱟ ᱾,That was a mistake from the tax authorities and I am sorry to say that you will be asked to pay more tax,यह कर अधिकारियों की एक गलती थी और मुझे यह कहते हुए खेद है कि आपसे अधिक कर चुकाने के लिए कहा जाएगा।
14625842,ᱤᱧ ᱫᱚ ᱯᱮᱱᱥᱚᱱ ᱥᱮ ᱜᱨᱮᱪᱩᱭᱴᱤ ᱦᱚᱸ ᱵᱟᱹᱧ ᱧᱟᱢᱼᱟ ᱟᱨ ᱤᱧ ᱵᱟᱹᱧ ᱵᱟᱰᱟᱭᱼᱟ ᱤᱧ ᱪᱮᱫ ᱞᱮᱠᱟᱛᱮ ᱤᱧᱟᱹᱜ ᱦᱟᱲᱟᱢ ᱩᱢᱮᱨ ᱤᱧ ᱪᱟᱪᱞᱟᱣᱼᱟ ᱾,I do not receive a pension or gratuity either and don't know how I will manage my old age,मुझे पेंशन या ग्रेच्युटी भी नहीं मिलती और मुझे नहीं पता कि मैं अपने बुढ़ापे का प्रबंधन कैसे करूँगा।
14635842,"ᱡᱚᱠᱷᱚᱱ ᱤᱧ ᱢᱤᱫᱴᱟᱝ ᱦᱩᱫᱟᱹ ᱞᱟᱹᱜᱤᱫ ᱟᱹᱨᱡᱤ ᱥᱟᱠᱟᱢ ᱤᱧ ᱡᱚᱢᱟ ᱞᱮᱫᱟ, ᱩᱱ ᱠᱳᱢᱯᱟᱱᱤ ᱫᱚ ᱤᱧ ᱟᱹᱰᱤ ᱵᱟᱹᱲᱤᱡ ᱛᱮᱞᱟᱭ ᱠᱳᱞ ᱟᱹᱫᱤᱧ ᱛᱟᱦᱮᱸᱫ ᱡᱟᱦᱟᱸ ᱫᱚ ᱤᱧ ᱮ ᱟᱹᱲᱤᱥ ᱦᱚᱪᱚ ᱞᱮᱫᱤᱧᱟᱹ ᱾","When I applied for a position, the company sent me a very rude response that annoyed me terribly","जब मैंने एक पद के लिए आवेदन किया, तो कंपनी ने मुझे बहुत अशिष्ट जवाब भेजा जिससे मुझे बहुत गुस्सा आया।"
14645842,ᱟᱯᱮ ᱟᱹᱰᱤ ᱞᱮᱠᱟᱱ ᱠᱟᱦᱱᱤ ᱤᱧ ᱯᱮ ᱞᱟᱹᱭ ᱟᱠᱟᱫᱤᱧᱟᱹ ᱡᱟᱦᱟᱸ ᱤᱧ ᱮ ᱟᱹᱲᱤᱥ ᱞᱮᱫᱤᱧᱟᱹ ᱾,I am fed up with the different stories that you are all telling me,मैं उन अलग-अलग कहानियों से तंग आ चुका हूँ जो आप सब मुझे सुना रहे हैं।
