Unnamed: 0,Santali,English,Hindi
56025842,ᱤᱧ ᱢᱟᱲᱟᱝ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱜᱷᱚᱴᱱᱟ ᱤᱫᱤ ᱠᱟᱛᱮ ᱢᱤᱫᱴᱟᱝ ᱵᱤᱪᱷᱚᱱᱟᱣᱤᱧ ᱯᱟᱲᱦᱟᱣ ᱟᱠᱟᱫᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱥᱮᱢᱞᱮᱫ ᱟᱨ ᱥᱟᱨᱵᱷᱟᱨ  ᱥᱟᱞᱟᱜ ᱠᱤᱪᱷᱩ ᱮᱴᱠᱮᱴᱚᱲᱮ ᱠᱚ ᱥᱚᱫᱚᱨ ᱟᱠᱟᱫᱟ ᱾ ᱤᱧ ᱫᱚ ᱤᱵᱷᱮᱱᱴ ᱢᱮᱹᱱᱮᱡᱟᱨ ᱤᱧ ᱯᱟᱹᱛᱭᱟᱹᱣᱮ ᱠᱷᱚᱡ ᱞᱮᱱᱟ ᱡᱮ ᱤᱧᱟᱹᱜ ᱤᱵᱷᱮᱱᱴ ᱨᱮ ᱞᱟᱹᱜᱤᱫ ᱥᱟᱱᱟᱢᱟᱜ ᱜᱮ ᱨᱟᱣᱟᱞ ᱥᱟᱹᱦᱤᱡ ᱡᱳᱜᱼᱥᱟᱡᱚᱥ ᱟᱨ ᱠᱟᱹᱢᱤ ᱥᱤᱜᱤᱞ ᱦᱩᱭᱩᱜᱼᱟ ᱾,I read a review about a past event that mentioned some issues with organization and logistics. I wanted the event manager to reassure me that everything will be meticulously planned and executed for my event.,मैंने पिछले कार्यक्रम के बारे में एक समीक्षा पढ़ी जिसमें संगठन और लॉजिस्टिक्स के साथ कुछ समस्याओं का उल्लेख किया गया था। मैं चाहता था कि इवेंट मैनेजर मुझे आश्वस्त करे कि मेरे कार्यक्रम के लिए सब कुछ सावधानीपूर्वक योजनाबद्ध और निष्पादित किया जाएगा।
56035842,ᱡᱚᱠᱷᱚᱱ ᱵᱟᱹᱲᱤᱡ ᱵᱟᱞᱵ ᱦᱚᱛᱮᱛᱮ ᱜᱮᱥ ᱥᱟᱯᱞᱟᱭ ᱵᱟᱫᱷᱟᱭᱮᱱ ᱠᱷᱟᱹᱛᱤᱨ ᱟᱞᱮ ᱨᱮᱸᱜᱮᱡ ᱛᱮᱞᱮ ᱛᱟᱦᱮᱸᱭᱮᱱ ᱠᱷᱟᱱ ᱤᱧ ᱟᱹᱰᱤᱧ ᱫᱩᱠ ᱮᱱᱟ ᱾,I was miserable when we went hungry due to the gas supply being disrupted by a faulty valve.,मैं बहुत दुखी था जब खराब वाल्व के कारण गैस की आपूर्ति बाधित होने से हमें भूखा रहना पड़ा।
56045842,ᱤᱧ ᱫᱚ ᱵᱟᱹᱧ ᱟᱸᱥ ᱟᱠᱟᱱᱟ  ᱡᱮ ᱠᱚᱢᱯᱟᱣᱩᱱᱰ ᱯᱟᱹᱪᱤᱨ ᱫᱚ ᱩᱱᱟᱹᱜ ᱞᱚᱜᱚᱱ ᱢᱮᱥᱟᱜᱼᱟ ᱢᱮᱱᱛᱮ ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱡᱟᱹᱫᱩ ᱞᱮᱠᱟ ᱾ ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱡᱟᱹᱫᱩ ᱞᱮᱠᱟᱱ ᱨᱟᱡᱽᱢᱤᱥᱛᱨᱤ ᱫᱟᱨᱟᱭ ᱛᱮ ᱦᱟᱦᱟᱲᱟᱜ ᱨᱟᱡᱽ ᱢᱤᱥᱛᱨᱤ ᱜᱮ ᱾,I wasn't expecting the compound wall to come together so quickly – it's like a magic! It's amazing masonry by a magical mason.,मुझे चारदीवारी के इतनी जल्दी तैयार होने की उम्मीद नहीं थी - यह तो जादू जैसा है! एक जादुई राजमिस्त्री द्वारा यह अद्भुत चिनाई का काम है।
56055842,ᱠᱚᱱᱥᱴᱨᱟᱠᱥᱚᱱ ᱨᱮᱭᱟᱜ ᱞᱮᱭᱟᱨ  ᱞᱟᱛᱟᱨ ᱨᱮ ᱛᱚᱯᱟ ᱟᱠᱟᱱ ᱫᱟᱜ ᱯᱟᱭᱤᱞ ᱤᱫᱤ ᱠᱟᱛᱮᱜ ᱩᱭᱦᱟᱹᱨ ᱠᱟᱛᱮᱜ ᱤᱧ ᱫᱟᱨᱟᱭᱠᱟᱱ ᱪᱚᱞᱮᱱᱡ ᱠᱚ ᱵᱟᱰᱟᱭ ᱠᱟᱛᱮ ᱤᱧ ᱱᱟᱥᱮ ᱟᱠᱵᱟᱠ ᱤᱧ ᱟᱹᱭᱠᱟᱹᱣᱟ ᱾,"The thought of the inaccessible water pipe buried under layers of construction makes me feel a bit overwhelmed, knowing the challenges that lie ahead.","निर्माण की परतों के नीचे दबे हुए दुर्गम पानी के पाइप का विचार ही मुझे थोड़ा परेशान कर देता है, यह जानते हुए कि आगे क्या चुनौतियाँ हैं।"
56065842,ᱠᱟᱹᱣᱰᱤ ᱟᱱᱟᱴ ᱞᱟᱹᱜᱤᱫ ᱤᱧᱟᱹᱜ ᱠᱚᱢᱯᱟᱱᱤ ᱨᱮᱭᱟᱜ ᱠᱟᱹᱣᱰᱤ ᱥᱟᱣᱟᱨ ᱛᱮᱭᱟᱨ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱠᱛᱤ ᱤᱧ ᱧᱤᱫᱟᱹ ᱵᱮᱸᱜᱮᱫ ᱮ ᱫᱚᱦᱚᱭᱤᱧᱟᱹ ᱾,The need to prepare the financial health of my company for an economic downturn keeps me awake at night.,आर्थिक मंदी के लिए अपनी कंपनी के वित्तीय स्वास्थ्य को तैयार करने की आवश्यकता मुझे रात में जगाए रखती है।
56075842,ᱤᱧ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱜᱤᱫᱽᱨᱟᱹ ᱞᱟᱹᱜᱤᱫ ᱤᱧ ᱫᱩᱠ ᱮᱱᱟ ᱡᱟᱦᱟᱸᱭ ᱫᱚ ᱰᱤᱱᱟᱨ ᱵᱩᱯᱷᱮ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱡᱟᱹᱥᱛᱤ ᱫᱟᱦᱤ ᱵᱷᱟᱲᱟ ᱠᱷᱚᱡ ᱞᱮᱫᱟ ᱟᱨ ᱚᱱᱟ ᱫᱚ ᱵᱟᱝ ᱮᱢ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,I felt sorry for a child who wanted an extra Dahi Vada at a dinner buffet and was not given one.,मुझे उस बच्चे पर दया आई जो डिनर बुफे में एक अतिरिक्त दही वड़ा चाहता था और उसे नहीं दिया गया।
56085842,"ᱤᱧ ᱢᱤᱫᱴᱟᱝ ᱦᱩᱰᱤᱧ ᱢᱟᱪᱷᱟ ᱵᱚᱫᱚᱞ ᱤᱧ ᱠᱷᱚᱡ ᱞᱮᱱᱟ, ᱢᱤᱫᱴᱟᱝ ᱯᱩᱨᱟᱹᱯᱩᱨᱤ ᱵᱮᱝᱠ ᱮᱠᱟᱣᱩᱱᱴ ᱰᱨᱮᱱ ᱫᱚ ᱵᱟᱝ ! ᱱᱚᱶᱟ ᱫᱚ ᱪᱤᱱᱛᱟ ᱵᱟᱦᱨᱮ ᱾","I asked for a minor modification, not a complete bank account drain! This is beyond frustrating.","मैंने एक छोटे से संशोधन के लिए कहा था, पूरे बैंक खाते को खाली करने के लिए नहीं! यह निराशा से परे है।"
56095842,"ᱢᱤᱫᱦᱚᱲ ᱵᱟᱦᱟᱞᱤᱭᱟᱹᱣᱟᱜ ᱱᱚᱡᱚᱨᱛᱮ, ᱟᱢᱟᱜ ᱦᱩᱫᱟᱹ ᱟᱲᱟᱜ ᱪᱮᱫ ᱞᱮᱠᱟᱛᱮ ᱟᱞᱮᱭᱟᱜ ᱵᱮᱛᱚᱱ ᱵᱟᱡᱮᱴ ᱟᱨ ᱜᱟᱫᱮᱞ ᱞᱟᱹᱜᱤᱫ ᱥᱟᱱᱟᱢ ᱠᱷᱩᱛᱤ ᱯᱩᱨᱩᱱ  ᱠᱟᱴᱷᱟᱢᱳ ᱠᱚ ᱮᱥᱮᱨ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱚᱱᱟ ᱵᱟᱠᱷᱨᱟᱛᱮ ᱤᱧ ᱱᱟᱥᱮᱱᱟᱜᱼᱤᱧ ᱵᱷᱟᱵᱽᱱᱟ ᱟᱠᱟᱱᱟ ᱾","From an employer's perspective, I'm a bit anxious about how your resignation might impact our salary budget and the overall compensation structure for the team.","एक नियोक्ता के दृष्टिकोण से, मैं इस बात को लेकर थोड़ा चिंतित हूँ कि आपके इस्तीफे से हमारे वेतन बजट और टीम के समग्र मुआवजा ढांचे पर क्या प्रभाव पड़ सकता है।"
56105842,ᱤᱧ ᱵᱟᱹᱧ ᱯᱟᱹᱛᱭᱟᱹᱣ ᱫᱟᱲᱮᱭᱟᱜ ᱠᱟᱱᱟ ᱡᱮ ᱡᱚᱠᱷᱮᱡ ᱠᱚᱱᱰᱟᱠᱴᱚᱨ ᱢᱮᱱ ᱠᱮᱫᱟᱭ ᱡᱮ ᱥᱟᱹᱵᱤᱠ ᱞᱮᱠᱟᱛᱮ ᱵᱷᱚᱨᱥᱟᱣᱟᱱ ᱵᱟᱥ ᱫᱚ ᱡᱟᱹᱱᱤᱡ ᱛᱟᱞᱟ ᱨᱮ ᱨᱟᱹᱯᱩᱫ ᱟᱠᱟᱱᱟ ᱾,I couldn't believe it when the conductor told me the normally-reliable bus broke down in the middle of nowhere!,मुझे विश्वास नहीं हुआ जब कंडक्टर ने मुझसे कहा कि सामान्य रूप से विश्वसनीय बस बीच रास्ते में खराब हो गई है!
56115842,"ᱥᱟᱭᱠᱮᱞ ᱨᱮᱭᱟᱜ ᱫᱳᱠᱟᱱ ᱨᱮ ᱤᱧ ᱡᱟᱦᱟᱸ ᱥᱟᱭᱠᱮᱞ ᱨᱮᱭᱟᱜ ᱜᱚᱱᱚᱝ ᱧᱮᱞᱧᱟᱢᱚᱜᱼᱟ, ᱚᱱᱟ ᱧᱮᱞ ᱠᱟᱛᱮ ᱤᱧᱟᱹᱜ ᱢᱚᱱ ᱰᱩᱵᱟᱹᱜᱚᱜᱼᱟ ᱾ ᱟᱹᱠᱷᱨᱤᱧᱤᱭᱟᱹ ᱴᱷᱮᱱ ᱡᱟᱦᱟᱱ ᱪᱷᱟᱹᱲ ᱵᱟᱝ ᱛᱟᱦᱮᱸᱱᱟ ᱾",My heart is sinking as I look at the prices of the bikes that interest me in the bicycle shop. The seller has no discounts.,साइकिल की दुकान में जिन बाइकों में मेरी रुचि है उनकी कीमतें देखकर मेरा दिल बैठ रहा है। विक्रेता के पास कोई छूट नहीं है।
