Unnamed: 0,Santali,English,Hindi
26025842,"ᱠᱳᱱᱚᱨᱥ ᱫᱚ ᱠᱞᱤᱵᱽᱞᱮᱱᱰ, ᱳᱦᱟᱭᱳ ᱨᱮ ᱡᱟᱱᱟᱢ ᱞᱮᱱᱟᱭ, ᱢᱮᱱᱠᱷᱟᱱ ᱰᱮᱞᱟᱥ, ᱴᱮᱠᱥᱟᱥ ᱨᱮᱭ ᱡᱟᱱᱟᱢ ᱞᱮᱱᱟ ᱾","Connors was born in Cleveland, Ohio, but raised in Dallas, Texas.","कॉनर्स का जन्म क्लीवलैंड, ओहियो में हुआ था, लेकिन उनका पालन-पोषण डलास, टेक्सास में हुआ।"
26035842,"ᱮᱯᱨᱤᱞ ᱒᱐᱑᱕ ᱨᱮ, ᱩᱱᱤ ᱫᱚ ᱟᱡᱟᱜ ᱚᱯᱷᱤᱥᱤᱭᱟᱞ ᱯᱨᱮᱥᱤᱰᱮᱱᱥ ᱚᱯᱷ ᱮᱱᱰᱟᱨᱴ ᱯᱷᱤᱞᱢ ᱠᱷᱚᱱ ᱮᱱᱮᱡ ᱞᱟᱹᱜᱤᱫ ᱮ ᱮᱛᱚᱦᱚᱵ ᱞᱮᱫᱟ ᱾","In April 2015, she announced her official retirement from adult films.","अप्रैल 2015 में, उन्होंने वयस्क (एडल्ट) फिल्मों से अपनी आधिकारिक सेवानिवृत्ति की घोषणा की।"
26045842,ᱨᱟᱭᱞᱤ ᱫᱚ ᱰᱮᱢᱚᱠᱨᱟᱴ ᱠᱟᱱᱟᱭ ᱟᱨ ᱒᱐᱑᱒ ᱨᱮ ᱰᱮᱢᱚᱠᱨᱟᱴᱤᱠ ᱱᱮᱥᱱᱟᱞ ᱠᱚᱱᱵᱷᱮᱱᱥᱚᱱ ᱨᱮ ᱥᱮᱞᱮᱫ ᱞᱮᱱᱟᱭ ᱾,Riley is a Democrat and attended the 2012 Democratic National Convention.,रिले एक डेमोक्रेट हैं और उन्होंने 2012 के डेमोक्रेटिक नेशनल कन्वेंशन में भाग लिया था।
26055842,ᱟᱢᱵᱽᱨᱳᱥᱤᱭᱟ ᱨᱮᱱᱟᱜ ᱜᱟᱶᱛᱟ ᱫᱚ ᱠᱚᱧᱮ ᱠᱮᱞᱤᱯᱷᱳᱨᱱᱤᱭᱟ ᱨᱮᱭ ᱡᱟᱱᱟᱢ ᱞᱮᱱᱟ ᱾,The founding members of Ambrosia grew up in southern California.,एंब्रोसिया के संस्थापक सदस्य दक्षिणी कैलिफोर्निया में पले-बढ़े थे।
26065842,ᱱᱚᱶᱟ ᱫᱚ ᱑᱙᱕᱒ ᱠᱷᱚᱱ ᱑᱙᱘᱙ ᱫᱷᱟᱹᱵᱤᱡ ᱵᱷᱮᱜᱟᱨ ᱵᱷᱮᱜᱟᱨ ᱵᱷᱮᱨᱥᱚᱱ ᱨᱮ ᱴᱮᱞᱤᱵᱤᱡᱚᱱ ᱞᱮᱱᱟ ᱾,It was televised in various versions from 1952 to 1989.,इसे 1952 से 1989 तक विभिन्न संस्करणों में टेलीविजन पर प्रसारित किया गया था।
26075842,ᱩᱱᱤ ᱫᱚ ᱱᱚᱶᱟ ᱠᱟᱛᱷᱟ ᱫᱚ ᱥᱴᱮᱥᱚᱱ ᱨᱮ ᱵᱟᱝ ᱪᱟᱹᱞᱩ ᱦᱩᱭᱩᱜᱼᱟ ᱢᱮᱱᱛᱮ ᱵᱟᱰᱟᱭ ᱠᱟᱛᱮ ᱱᱚᱶᱟ ᱠᱟᱛᱷᱟ ᱫᱚ ᱵᱚᱫᱚᱞ ᱠᱮᱫᱼᱟ ᱾,He shelved the play after deciding that the story would not work on stage.,"यह तय करने के बाद कि कहानी मंच पर काम नहीं करेगी, उन्होंने नाटक को ठंडे बस्ते में डाल दिया।"
26085842,ᱱᱚᱶᱟ ᱫᱚ ᱑᱙᱘᱐ ᱥᱮᱨᱢᱟ ᱢᱩᱪᱟᱹᱫ ᱨᱮ ᱱᱤᱣ ᱭᱚᱨᱠ ᱥᱚᱦᱚᱨ ᱨᱮ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,It is set in New York City in the late 1980s.,यह 1980 के दशक के अंत में न्यूयॉर्क शहर में स्थापित है।
26095842,"ᱣᱮᱥ ᱵᱮᱸᱴᱞᱤ, ᱠᱨᱤᱥ ᱠᱩᱯᱚᱨ ᱟᱨ ᱟᱞᱞᱤᱥᱚᱱ ᱡᱟᱱᱱᱤ ᱦᱚᱸ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾","Wes Bentley, Chris Cooper, and Allison Janney also feature.","वेस बेंटले, क्रिस कूपर और एलिसन जेनी भी इसमें शामिल हैं।"
26105842,ᱡᱚᱛᱚ ᱚᱠᱛᱚ ᱫᱚ ᱢᱤᱫ ᱱᱟᱣᱟ ᱠᱟᱛᱷᱟ ᱠᱟᱱᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱵᱷᱮᱜᱟᱨ ᱵᱷᱮᱜᱟᱨ ᱡᱤᱱᱤᱥ ᱨᱮᱱᱟᱜ ᱠᱟᱛᱷᱟ ᱠᱟᱱᱟ ᱾,Every season is a new story about something different.,हर सीज़न किसी अलग चीज़ के बारे में एक नई कहानी होती है।
26115842,ᱟᱢᱮᱨᱤᱠᱟᱱ ᱰᱚᱞ ᱯᱳᱥᱮᱥ (American Doll Posse) ᱫᱚ ᱴᱳᱨᱤ ᱮᱢᱳᱥ ᱟᱜ ᱯᱩᱱᱭᱟ.,American Doll Posse  American Doll Posse is the ninth album by Tori Amos.,अमेरिकन डॉल पोस्से: अमेरिकन डॉल पोस्से टोरी अमोस का नौवां एल्बम है।
