Unnamed: 0,Santali,English,Hindi
7025842,"ᱫᱚᱥᱟᱨ ᱡᱮᱜᱮᱫ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱛᱟᱭᱚᱢ, ᱤᱭᱩᱪᱟᱨᱥ ᱤᱭᱩᱴᱨᱮᱠᱴ ᱨᱮ ᱮᱥ ᱳ ᱮᱥ ᱥᱟᱞᱟᱜ ᱵᱷᱚᱞᱤ ᱵᱚᱞ ᱠᱷᱮᱞᱚᱰ ᱮᱛᱚᱦᱚᱵ ᱠᱣᱫᱟ","After World War II, Wichers started playing volleyball with SOS in Utrecht.","द्वितीय विश्व युद्ध के बाद, विचर्स ने यूट्रेक्ट में एसओएस (SOS) के साथ वॉलीबॉल खेलना शुरू किया।"
7035842,ᱟᱭᱟᱨᱞᱮᱹᱱᱰ ᱫᱚ ᱑᱘᱗᱑ ᱥᱟᱞ ᱨᱮ ᱵᱤᱱ ᱨᱤᱦᱤᱴ ᱞᱮᱱᱟ ᱟᱨ ᱑᱙᱒᱐ ᱥᱟᱞ ᱨᱮ ᱳᱭᱮᱞᱚᱥ ᱵᱤᱱ ᱨᱤᱦᱤᱴ ᱞᱮᱱᱟ ᱾,"Ireland disestablished in 1871, and Wales disestablished in 1920.","आयरलैंड में चर्च का अलगाव 1871 में हुआ, और वेल्स में 1920 में हुआ।"
7045842,ᱮᱹᱱᱴᱤᱜᱩᱭᱟ ᱟᱨ ᱵᱟᱨᱵᱩᱰᱟ ᱨᱮᱱ ᱥᱮᱫᱟᱭ ᱜᱤᱨᱟᱹᱵᱟᱥᱟᱱ ᱠᱚᱫᱚ ᱠᱚ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱛᱟᱭᱱᱳ ᱟᱨ ᱠᱟᱞᱤᱱᱟᱜᱳ ᱟᱹᱫᱤᱵᱟᱹᱥᱤ ᱾,The original inhabitants of Antigua and Barbuda were indigenous the Taino and the Kalinago.,एंटीगुआ और बारबुडा के मूल निवासी ताइनो और कालिनागो जनजाति के लोग थे।
7055842,ᱡᱟᱯᱟᱱ ᱨᱮ ᱟᱱᱯᱟᱱᱚᱢᱮᱹᱱ ᱫᱚ ᱯᱚᱛᱚᱵ ᱨᱮᱭᱟᱜ ᱕᱐ ᱢᱤᱞᱤᱭᱚᱱ ᱠᱷᱚᱱ ᱦᱚᱸ ᱰᱷᱮᱨ ᱠᱚᱯᱤ ᱟᱹᱠᱷᱨᱤᱧ ᱞᱮᱱᱟ ᱾,Over 50 million copies of Anpanman books had been sold in Japan.,जापान में अनपानमैन किताबों की 5 करोड़ (50 मिलियन) से अधिक प्रतियां बिक चुकी थीं।
7065842,ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱮᱹᱱᱤᱢᱮᱴᱮᱰ ᱯᱷᱨᱟᱧᱟᱭᱤᱡ ᱨᱮ ᱥᱟᱱᱟᱢ ᱞᱮᱠᱟᱱ ᱪᱩᱨᱤᱛ ᱨᱮ ᱞᱟᱹᱜᱤᱫ ᱜᱚᱱᱮᱥ ᱳᱣᱟᱨᱰ ᱨᱮᱠᱚᱨᱰ ᱮ ᱦᱟᱢᱮᱴ ᱞᱮᱫᱟ ᱾,It holds the Guinness World Record for the most characters in an animated franchise.,इसके पास एक एनिमेटेड फ्रैंचाइज़ी में सबसे अधिक पात्रों का गिनीज वर्ल्ड रिकॉर्ड है।
7075842,"᱑᱘᱓᱐ ᱥᱟᱞ ᱨᱮ, ᱟᱡ ᱵᱟᱵᱟ ᱦᱮᱱᱨᱤ ᱞᱮᱹᱧᱡ ᱫᱚ ᱱᱚᱵᱷᱮᱢᱵᱚᱨ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱨᱮᱭ ᱥᱮᱞᱮᱫ ᱞᱮᱱᱟ ᱾","In 1830, his father Henri Lange took part in the November Uprising.","1830 में, उनके पिता हेनरी लांगे ने नवंबर विद्रोह में भाग लिया।"
7085842,ᱩᱱᱤᱭᱟᱜ ᱡᱩᱣᱟᱹᱱ ᱨᱮᱭᱟᱜ ᱵᱷᱮᱹᱱ ᱞᱤᱭᱩᱭᱮᱱᱦᱳᱠ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱰᱨᱚᱯᱟᱨ ᱞᱟᱹᱜᱤᱫ ᱱᱟᱣᱟᱱ ᱥᱮᱪᱮᱫᱤᱭᱟᱭ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,In his youth van Leeuwenhoek was apprenticed to a draper.,अपनी युवावस्था में वैन लीउवेनहोएक एक कपड़ा व्यापारी (ड्रेपर) के पास प्रशिक्षु थे।
7095842,᱑᱙᱑᱑ ᱥᱟᱞ ᱨᱮᱭᱟᱜ ᱢᱮ ᱪᱟᱸᱫᱚ ᱨᱮ ᱟᱡ ᱨᱮᱱ ᱢᱤᱫᱴᱟᱝ ᱠᱩᱲᱤ ᱜᱤᱫᱽᱨᱟᱹ ᱟᱨ ᱑᱙᱑᱔ ᱥᱟᱞ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱠᱚᱲᱟ ᱜᱤᱫᱽᱨᱟᱹᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,She had a daughter in May 1911 and a son in 1914.,मई 1911 में उनकी एक बेटी और 1914 में एक बेटा हुआ।
7105842,ᱱᱚᱶᱟ ᱫᱚ ᱟᱨ ᱟᱡᱟᱜ ᱥᱟᱣᱟᱨ ᱟᱡᱟᱜ ᱢᱟᱨᱟᱝ ᱢᱚᱱᱛᱨᱤᱭᱟ ᱦᱩᱫᱟᱹ ᱠᱷᱚᱱ ᱦᱩᱫᱟᱹ ᱟᱲᱟᱜ ᱜᱤᱰᱤ ᱨᱮᱭᱟᱜ ᱰᱟᱦᱟᱨ ᱥᱮᱫ ᱮ ᱮᱫᱤᱭᱮᱭᱟ ᱾,This and his health led up to his resignation as Prime Minister.,इस बात और उनके खराब स्वास्थ्य के कारण उन्हें प्रधानमंत्री पद से इस्तीफा देना पड़ा।
7115842,ᱵᱟᱱᱫᱮᱨᱟᱥ ᱟᱨ ᱟᱡ ᱨᱮᱱ ᱮᱨᱟ ᱢᱮᱞᱟᱱᱤ ᱜᱨᱤᱯᱷᱤᱛᱷ ᱫᱚ ᱡᱩᱱ ᱒᱐᱑᱔ ᱥᱟᱞ ᱨᱮᱭ ᱞᱟᱹᱭ ᱞᱮᱫᱟ ᱡᱮ ᱩᱱᱠᱤᱱ ᱫᱚ ᱵᱟᱯᱞᱟ ᱥᱟᱹᱜᱟᱹᱭ ᱠᱤᱱ ᱵᱟᱯᱟᱠ ᱞᱮᱫᱟ ᱾,Banderas and his wife Melanie Griffith said in June 2014 that they are divorcing.,बांदेरास और उनकी पत्नी मेलानी ग्रिफिथ ने जून 2014 में कहा कि वे तलाक ले रहे हैं।
