Unnamed: 0,Santali,English,Hindi
68525842,"ᱯᱷᱟᱹᱭᱱᱟᱞ ᱫᱤᱱ ᱥᱮᱛᱟᱜ ᱨᱮ, ᱯᱩᱨᱟᱹ ᱫᱚᱞᱜᱮ ᱠᱚ ᱵᱚᱛᱚᱨ ᱞᱮᱱᱟ ᱚᱡᱮ ᱫᱚ ᱩᱱᱠᱩ ᱢᱩᱪᱟᱹᱫ ᱫᱷᱟᱣ ᱡᱟᱨᱢᱟᱱᱤ ᱥᱟᱸᱶᱛᱮ ᱥᱟᱢᱟᱝ ᱫᱟᱯᱨᱟᱢ ᱠᱟᱛᱮ ᱠᱚ ᱯᱟᱸᱰᱩ ᱞᱮᱱᱟ ᱾","On the morning of the final, the entire team was nervous since they had been defeated the last time they had faced Germany.",फाइनल की सुबह पूरी टीम घबराई हुई थी क्योंकि पिछली बार जब उनका सामना जर्मनी से हुआ था तो वे हार गए थे।
68535842,᱕ ᱟᱜᱚᱥᱴ ᱦᱟᱝᱜᱮᱨᱤ ᱵᱤᱨᱩᱫᱷ ᱨᱮ ᱵᱷᱟᱨᱚᱛ ᱟᱡᱟᱜ ᱯᱟᱹᱦᱤᱞ ᱢᱮᱪ ᱔ᱼ᱐ ᱛᱮᱭ ᱡᱤᱛᱠᱟᱹᱨ ᱞᱮᱱᱟ ᱾,"On 5 August, India won its first match against Hungary 4-0.",5 अगस्त को भारत ने हंगरी के खिलाफ अपना पहला मैच 4-0 से जीता।
68545842,ᱥᱚᱨᱮᱥ ᱵᱟᱪᱷᱱᱟᱣ ᱜᱟᱫᱮᱞ ᱫᱚ ᱑᱖ ᱡᱩᱱ ᱫᱤᱞᱞᱤ ᱨᱮᱠᱚ ᱡᱟᱣᱨᱟ ᱮᱱᱟ ᱟᱨ ᱫᱤᱞᱞᱤ ᱦᱚᱠᱤ ᱮᱠᱟᱫᱚᱥ ᱵᱤᱨᱩᱫᱷᱨᱮ ᱠᱚ ᱠᱷᱮᱞ ᱞᱮᱫᱟ ᱾,The final team assembled in Delhi on 16 June and played against the Delhi Hockey XI.,अंतिम टीम 16 जून को दिल्ली में इकट्ठी हुई और दिल्ली हॉकी इलेवन के खिलाफ खेली।
68555842,"ᱱᱚᱣᱟ ᱔᱘ ᱜᱚᱴᱟᱝ ᱢᱮᱪ ᱢᱩᱫ ᱨᱮ, ᱪᱟᱸᱫ ᱒᱓ ᱜᱚᱴᱟᱝ ᱢᱮᱪ ᱮ ᱠᱷᱮᱞ ᱟᱠᱟᱫᱟ ᱟᱨ ᱢᱳᱴ ᱒᱐᱑ ᱜᱚᱴᱟᱝ ᱮ ᱜᱳᱞ ᱞᱮᱫᱟᱭ ᱾","Of these 48 matches, Chand played 23 and scored a total of 201 goals.",इन 48 मैचों में से चंद ने 23 मैच खेले और कुल 201 गोल किए।
68565842,"ᱡᱸᱦᱟᱭ ᱡᱩᱫᱤ ᱤᱧ ᱠᱚ ᱠᱩᱞᱤ ᱠᱤᱧᱟ ᱤᱧ ᱮᱱᱟᱡᱟᱜ ᱚᱠᱟ ᱢᱮᱪ ᱫᱚ ᱟᱹᱰᱤ ᱧᱩᱛᱩᱢᱟᱜ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ , ᱮᱱᱠᱷᱟᱱ ᱤᱧ ᱫᱚ ᱵᱟᱝ ᱞᱟᱡᱟᱣ ᱠᱟᱛᱮᱧ ᱢᱮᱱ ᱠᱮᱭᱟ , ᱚᱱᱟ ᱫᱚ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ ᱠᱚᱞᱠᱟᱛᱟ ᱠᱟᱥᱴᱚᱢᱥ ᱟᱨ ᱡᱷᱟᱹᱥᱤ ᱦᱤᱨᱳᱡ ᱟᱜ ᱢᱩᱫ ᱨᱮ ᱑᱙᱓᱓ ᱥᱟᱹᱦᱤᱴ ᱵᱮᱭᱴᱚᱱ ᱠᱟᱯ ᱨᱮᱱᱟᱜ ᱯᱷᱟᱭᱱᱟᱞ ᱾","If anybody asked me which was the best match that I played in, I will unhesitatingly say that it was the 1933 Beighton Cup final between Calcutta Customs and Jhansi Heroes.","अगर कोई मुझसे पूछे कि मैंने सबसे बेहतरीन मैच कौन सा खेला, तो मैं बिना किसी झिझक के कहूँगा कि वह कलकत्ता कस्टम्स और झाँसी हीरोज़ के बीच 1933 का बेटन कप फाइनल था।"
68575842,ᱱᱚᱣᱟ ᱯᱚᱨᱮ ᱫᱚᱞᱫᱚ ᱥᱨᱤᱞᱚᱝᱠᱟ ᱟᱨ ᱵᱷᱟᱨᱚᱛ ᱨᱮᱠᱚ ᱥᱮᱴᱮᱨ ᱞᱮᱱᱟ ᱟᱨ ᱟᱠᱚ ᱛᱟᱞᱟ ᱨᱮ ᱠᱷᱚᱨᱚᱪ ᱪᱟᱞᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫ ᱵᱟᱨᱭᱟ ᱢᱮᱪ ᱠᱚ ᱠᱷᱮᱞ ᱞᱮᱫᱟ ᱾,"The team then reached Sri Lanka and India, playing a number of matches to pay for their expenses.",इसके बाद टीम श्रीलंका और भारत पहुँची और अपने खर्चों का भुगतान करने के लिए कई मैच खेले।
68585842,ᱠᱷᱮᱞ ᱮᱛᱚᱦᱚᱵ ᱥᱮᱫ ᱨᱮᱜᱮ ᱱᱚᱣᱟ ᱯᱩᱥᱴᱟᱹᱣ ᱟᱠᱟᱱ ᱛᱟᱸᱦᱮ ᱡᱮ ᱪᱟᱸᱫ ᱫᱚ ᱟᱡᱟᱜ ᱥᱚᱨᱮᱥ ᱴᱷᱟᱶᱨᱮ ᱢᱮᱱᱟᱭᱟ ᱾,"Early in the game, it became evident that Chand was at his best.",खेल की शुरुआत में ही यह स्पष्ट हो गया कि चंद अपने बेहतरीन फॉर्म में थे।
68595842,ᱴᱩᱨᱱᱟᱢᱮᱱᱴ ᱨᱮᱭᱟᱜ ᱯᱟᱹᱦᱤᱞ ᱢᱮᱪ ᱨᱮ ᱥᱮᱱᱴᱟᱨ ᱯᱷᱚᱨᱳᱭᱟᱰ ᱦᱤᱥᱟᱹᱵᱛᱮ ᱫᱷᱮᱱᱪᱟᱸᱫᱽ ᱟᱨ ᱩᱱᱠᱩᱨᱮᱱ ᱤᱱᱥᱟᱭᱮᱰᱼᱨᱟᱭᱮᱴ ᱢᱟᱛᱷᱤᱱᱥ ᱢᱤᱫᱠᱟᱛᱮ ᱟᱹᱰᱤ ᱵᱷᱟᱹᱜᱮ ᱠᱤᱱ ᱠᱷᱮᱞ ᱞᱮᱫᱟ ᱾,"In its first game in the tournament, Dhyan Chand as the centre-forward, and Marthins, their inside-right, performed very well together.",टूर्नामेंट के अपने पहले मैच में सेंटर-फॉरवर्ड के रूप में ध्यानचंद और इनसाइड-राइट के रूप में उनके साथी मार्थिन्स ने एक साथ बहुत अच्छा प्रदर्शन किया।
68605842,᱑᱙᱒᱒ ᱠᱷᱚᱱ ᱑᱙᱒᱖ ᱥᱟᱞ ᱢᱩᱫᱨᱮ ᱪᱟᱸᱫᱽ ᱫᱚ ᱮᱠᱷᱮᱱ ᱥᱩᱢᱩᱝ ᱥᱮᱱᱟ ᱦᱚᱠᱤ ᱴᱩᱨᱱᱟᱢᱮᱱᱴ ᱟᱨ ᱥᱮᱱᱟ ᱥᱟᱶ ᱡᱚᱯᱲᱟᱣ ᱠᱷᱮᱞ ᱠᱚ ᱜᱮᱭ ᱠᱷᱮᱞ ᱟᱠᱟᱫᱟ ᱿,"Between 1922 and 1926, Chand exclusively played army hockey tournaments and regimental games.",1922 और 1926 के बीच चंद केवल सेना के हॉकी टूर्नामेंट और रेजिमेंटल खेल ही खेलते थे।
68615842,ᱫᱷᱟᱱ ᱪᱟᱸᱫ ᱨᱮᱱ ᱵᱟᱨᱭᱟ ᱵᱚᱠᱚᱛ ᱠᱤᱱ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟᱼᱢᱩᱞ ᱥᱤᱝ ᱟᱨ ᱨᱩᱯ ᱥᱤᱝ ᱾,Dhyan Chand had two brothers Mool Singh and Roop Singh.,ध्यानचंद के दो भाई मूल सिंह और रूप सिंह थे।
