Unnamed: 0,Santali,English,Hindi
61025842,"ᱮᱠᱟᱞ ᱦᱮᱸᱫᱟᱼᱧᱩᱛ ᱚᱲᱟᱜ ᱨᱮ, ᱵᱷᱩᱞ ᱛᱮ ᱤᱧᱟᱹᱜ ᱛᱤ ᱪᱮᱫ ᱨᱮᱭᱟᱲ ᱟᱨ ᱜᱚᱡ ᱡᱤᱱᱤᱥ ᱥᱟᱣᱛᱮ ᱛᱟᱹᱠᱤᱡ ᱮᱱ ᱛᱤᱧᱟᱹ ᱾","In the pitch-black room, I accidentally brushed my hand against something cold and lifeless.","बिल्कुल अंधेरे कमरे में, मेरा हाथ गलती से किसी ठंडी और बेजान चीज़ से छू गया।"
61035842,"ᱟᱡᱠᱟ ᱦᱚᱭᱵᱟᱨᱰᱩ ᱛᱮ ᱡᱟᱱᱞᱟ ᱠᱚ ᱞᱟᱲᱟᱣ ᱩᱛᱟᱹᱨᱚᱜᱼᱟ, ᱡᱟᱦᱟᱸᱛᱮ ᱟᱢ ᱪᱚᱢᱠᱟᱣ ᱠᱟᱛᱮᱜ ᱮᱢ ᱫᱚᱱ ᱵᱮᱨᱮᱫ ᱩᱛᱟᱹᱨᱚᱜᱼᱟ ᱾","The sudden thunderstorm rattles the windows, making you jump with a start.","अचानक आए आंधी-तूफान ने खिड़कियों को खड़खड़ा दिया, जिससे आप चौंक कर उछल पड़े।"
61045842,"ᱱᱤᱥᱩᱱ ᱫᱚ ᱵᱮᱼᱥᱟᱪᱟᱨᱦᱮᱫ ᱢᱚᱱᱮ ᱦᱩᱭᱩᱜ ᱟ, ᱤᱧ ᱵᱮᱲᱦᱟᱭᱛᱮ ᱡᱤᱣᱚᱱ ᱨᱮᱭᱟᱜ ᱦᱟᱹᱡᱤᱨ ᱵᱟᱹᱱᱩᱜ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱟᱹᱰᱤ ᱵᱟᱹᱲᱛᱤ ᱩᱭᱦᱟᱹᱨ ᱾","The stillness feels unnatural, a stark reminder of the absence of life around me.","सन्नाटा अप्राकृतिक लगता है, जो मेरे आस-पास जीवन की अनुपस्थिति की कठोर याद दिलाता है।"
61055842,ᱱᱟᱣᱟ ᱵᱮᱱᱟᱣ ᱯᱟᱱᱛᱷᱟ ᱨᱮᱭᱟᱜ  ᱦᱩᱭᱫᱟᱲᱮᱭᱟᱜ ᱥᱟᱪᱟᱨᱤᱭᱟᱹ ᱚᱨᱥᱚᱝ ᱟᱵᱚ ᱞᱟᱹᱜᱤᱫ ᱪᱤᱱᱛᱟᱹ ᱨᱮᱭᱟᱜ ᱢᱤᱫ ᱢᱩᱲᱩᱫ ᱯᱷᱮᱰᱟᱛ ᱠᱟᱱᱟ ᱾,The potential environmental impact of the new construction project is a major source of worry for us.,नई निर्माण परियोजना का संभावित पर्यावरणीय प्रभाव हमारे लिए चिंता का एक बड़ा स्रोत है।
61065842,ᱠᱩᱠᱞᱤ ᱨᱚᱯᱚᱲ ᱨᱮᱭᱟᱜ ᱚᱨᱡᱚ ᱞᱟᱹᱜᱤᱫ ᱛᱟᱺᱜᱤᱨᱮ ᱛᱟᱦᱮᱱ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱪᱤᱱᱛᱟᱹ ᱨᱮᱭᱟᱜ ᱵᱩᱡᱩᱱ ᱠᱟᱱᱟ ᱾,Waiting for the interview results is always an anxiety-inducing experience.,साक्षात्कार के परिणामों की प्रतीक्षा करना हमेशा एक चिंता पैदा करने वाला अनुभव होता है।
61075842,"ᱤᱧ ᱞᱟᱹᱬᱦᱟᱹᱭ ᱚᱠᱛᱚ, ᱤᱧᱟᱹᱜ ᱵᱚᱦᱚᱜ ᱨᱮ ᱟᱲᱟᱝ ᱨᱮᱭᱟᱜ ᱯᱟᱜᱽᱞᱟ ᱯᱷᱤᱥᱯᱷᱤᱥᱟᱹᱱᱤ ᱫᱚ ᱢᱤᱢᱤᱫ ᱵᱟᱝ ᱛᱟᱦᱮᱸᱱ ᱜᱷᱩᱬᱤ ᱠᱚ ᱥᱟᱶ ᱟᱹᱰᱤ ᱵᱟᱺᱬᱛᱤ ᱤᱫᱤᱜ ᱠᱟᱱ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾","As I struggled, the maddening whispers of the voices in my head intensified with each passing moment.","जैसे-जैसे मैं संघर्ष कर रहा था, मेरे दिमाग में गूँजती आवाज़ों की पागल कर देने वाली फुसफुसाहट हर बीतते पल के साथ तेज होती गई।"
61085842,"ᱫᱟᱹᱨᱭᱟᱹ, ᱥᱟᱦᱮᱫ ᱵᱚᱱᱫᱚᱜ ᱞᱮᱠᱟᱱ ᱠᱩᱲᱦᱟᱹ ᱤᱧᱮ ᱮᱥᱮᱫ ᱠᱮᱫᱤᱧᱟ, ᱡᱟᱦᱟᱸᱛᱮ ᱥᱟᱱᱟᱢᱟᱜ ᱫᱷᱩᱸᱫ ᱤᱫᱤᱭᱮᱱᱟ ᱟᱨ ᱤᱧ ᱮᱠᱟᱞ ᱛᱮᱧ ᱫᱤᱥᱟᱹᱦᱟᱨᱟᱭᱮᱱᱟ ᱟᱨ ᱵᱚᱛᱚᱨ ᱤᱧ ᱵᱩᱡᱷᱟᱹᱣ ᱠᱮᱫᱟ ᱾","The dense, suffocating fog enveloped me, obscuring everything, and I felt utterly disoriented and terrified.","घने, दमघोंटू कोहरे ने मुझे घेर लिया, सब कुछ धुंधला कर दिया, और मैंने पूरी तरह से दिशाहीन और भयभीत महसूस किया।"
61095842,ᱟᱵᱚᱣᱟᱜ  ᱜᱟᱛᱟᱠ ᱨᱮ ᱢᱤᱫ ᱩᱪᱟᱹᱲ ᱟᱡᱟᱨ ᱨᱮᱭᱟᱜ ᱟᱪᱠᱟ ᱯᱟᱥᱱᱟᱣ ᱫᱚ ᱫᱩᱠᱷ ᱟᱱᱟᱜ ᱠᱟᱱᱟ ᱾,The sudden outbreak of a contagious disease in our community is very distressing.,हमारे समुदाय में एक संक्रामक बीमारी का अचानक फैलना बहुत दुखद है।
61105842,ᱟᱞᱮᱭᱟᱜ ᱜᱟᱫᱮᱞ ᱵᱷᱤᱛᱟᱹᱨ ᱨᱮ ᱟᱹᱭᱩᱨᱤᱭᱟᱹ ᱠᱚ ᱨᱮ ᱟᱪᱠᱟ ᱵᱚᱫᱚᱞ ᱛᱮ ᱟᱹᱰᱤ ᱟᱸᱴ ᱟᱠᱵᱟᱠᱟᱣ ᱡᱟᱱᱟᱢ ᱞᱮᱱᱟ ᱾,The sudden change in leadership within our group is causing a lot of unease.,हमारे समूह के भीतर नेतृत्व में अचानक बदलाव बहुत अधिक बेचैनी पैदा कर रहा है।
61115842,ᱯᱷᱮᱥᱚᱱ ᱠᱨᱤᱴᱤᱠᱥ ᱠᱚᱣᱟᱜ ᱠᱮᱴᱮᱡ ᱥᱟᱞᱟᱜᱚᱴᱟ ᱨᱮᱭᱟᱜ  ᱥᱟᱢᱟᱝ ᱫᱟᱯᱨᱟᱢᱚᱜ ᱫᱚ ᱥᱟᱹᱨᱤᱜᱮ ᱵᱚᱛᱚᱨ ᱟᱪᱚᱭ ᱞᱮᱠᱟᱱ ᱦᱩᱭ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾,Facing the harsh criticism of fashion critics can be really intimidating.,फैशन आलोचकों की कठोर आलोचना का सामना करना सचमुच बहुत डरावना हो सकता है।
