Unnamed: 0,Santali,English,Hindi
63525842,ᱱᱚᱣᱟ ᱥᱟᱸᱜᱷᱟᱨ ᱨᱮᱭᱟᱜ ᱠᱷᱚᱨᱚᱪ ᱫᱚ ᱚᱥᱴᱨᱮᱞᱤᱭᱟ ᱨᱮᱱ ᱚᱱᱚᱞᱤᱭᱟᱹ ᱜᱩᱥᱴᱤ ᱯᱟᱦᱟᱴᱟ ᱠᱷᱚᱱ ᱮᱢ ᱦᱩᱭᱩᱜᱼᱟ ᱾,The trip was funded by a fellowship from the Australian Writers' Group.,इस यात्रा का वित्तपोषण ऑस्ट्रेलियाई राइटर्स ग्रुप की एक फेलोशिप द्वारा किया गया था।
63535842,"ᱚᱠᱟ ᱚᱠᱟ ᱚᱠᱛᱚ ᱱᱟᱨᱟᱭᱚᱱ ᱦᱚᱸ ᱟᱭᱟᱜ ᱩᱭᱦᱟᱹᱨ ᱵᱷᱟᱵᱚᱱᱟ ᱫᱚ ᱚᱱᱚᱞ ᱨᱮᱱᱟᱜ ᱢᱩᱴᱷᱟᱹᱱ ᱮ ᱮᱢᱟᱜ ᱛᱟᱸᱦᱮ ᱢᱮᱱᱛᱮ ᱵᱟᱰᱟᱭᱚᱜᱼᱟ , ᱡᱟᱦᱟ ᱨᱮᱱᱟᱜ ᱠᱤᱪᱷᱤ ᱫᱚ ᱠᱷᱚᱵᱚᱨ ᱠᱟᱜᱚᱡ ᱟᱨ ᱦᱟᱯᱛᱟ ᱠᱤᱭᱟᱹ ᱯᱟᱛᱷᱟᱢ ᱨᱮ ᱩᱪᱷᱟᱹᱱ ᱞᱮᱱᱟ, ᱪᱮᱫ ᱦᱚᱸ ᱵᱟᱝ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ᱾","Occasionally, Narayan was known to give form to his thoughts by way of essays, some published in newspapers and journals, others not.","कभी-कभार, नारायण को निबंधों के माध्यम से अपने विचारों को रूप देने के लिए जाना जाता था, जिनमें से कुछ समाचार पत्रों और पत्रिकाओं में प्रकाशित हुए, और अन्य नहीं।"
63545842,ᱩᱪᱷᱟᱹᱱ ᱥᱚᱫᱚᱨ ᱠᱩ ᱱᱟᱨᱟᱭᱚᱱ ᱞᱮᱠᱟᱱ ᱢᱤᱫ ᱦᱚᱲ ᱵᱨᱟᱦᱢᱚᱱ ᱟᱤᱭᱟᱨ ᱩᱝᱠᱩᱣᱟᱜ ᱥᱟᱨᱛᱷᱚ ᱨᱩᱠᱷᱤᱭᱟᱹᱭ ᱛᱟᱠᱚ ᱧᱮᱞᱛᱮ ᱠᱩ ᱦᱟᱦᱟᱲᱟᱞᱮᱱᱟ ᱾,The publishers were thrilled to have a Brahmin Iyer in Narayan espousing their cause.,प्रकाशक नारायण के रूप में एक ब्राह्मण अय्यर को अपने उद्देश्य का समर्थन करते हुए पाकर रोमांचित थे।
63555842,ᱟᱠᱵᱚᱨ ᱟᱪ ᱨᱮᱱ ᱨᱟᱡᱽᱦᱚᱯᱚᱱ ᱨᱮᱱ ᱮᱨᱟ ᱪᱮᱨᱦᱟ ᱟᱨ ᱠᱟᱹᱢᱤᱛᱮ ᱢᱩᱦᱱᱤ ᱞᱮᱱᱟ ; ᱩᱱᱤ ᱪᱮᱛᱟᱱᱨᱮ ᱱᱤᱪᱷᱚᱲᱟ ᱫᱩᱞᱟᱹᱲ ᱥᱟᱨᱥᱟᱣ ᱞᱮᱱᱟ ᱟᱨ ᱩᱱᱤ ᱢᱩᱲᱩᱛ ᱨᱟᱱᱤ ᱞᱮᱠᱟᱛᱮ ᱢᱟᱹᱱ ᱮ ᱮᱢᱟᱫᱮ ᱛᱟᱸᱦᱮ ᱾,Akbar was fascinated by the charm and accomplishments of his Rajput wife; he developed real love for her and raised her to the status of chief queen.,अकबर अपनी राजपूत पत्नी के आकर्षण और उपलब्धियों से मुग्ध था; उसने उसके प्रति सच्चा प्रेम विकसित किया और उसे मुख्य रानी का दर्जा दिया।
63565842,"ᱨᱚᱛᱚᱱ ᱥᱮᱱ ᱩᱱᱤᱭ ᱢᱟᱱᱚᱛ ᱞᱟᱹᱜᱤᱛ ᱮ ᱨᱮᱵᱮᱱ ᱞᱮᱱᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱯᱚᱫᱽᱫᱟᱵᱚᱛᱤ ᱮᱢ ᱨᱩᱣᱟᱹᱲ ᱫᱚ ᱵᱟᱭ ᱨᱮᱵᱮᱱ ᱞᱮᱱᱟ ᱾",Ratan Sen agreed to offer him tribute but refused to give away Padmavati.,रतन सेन उसे कर देने के लिए सहमत हो गया लेकिन उसने पद्मावती को देने से इनकार कर दिया।
63575842,ᱚᱱᱰᱮ ᱩᱱᱤ ᱯᱚᱫᱽᱫᱟᱵᱚᱛᱤ ᱛᱚᱞᱟᱥ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱢᱩᱸᱫᱽᱨᱤ ᱨᱮ ᱫᱷᱮᱭᱟᱱ ᱮ ᱮᱛᱚᱦᱚᱵ ᱞᱮᱫᱟᱭ ᱾,"There, he commenced austerities in a temple to seek Padmavati.","वहाँ, उसने पद्मावती को पाने के लिए एक मंदिर में तपस्या शुरू की।"
63585842,"ᱨᱚᱛᱚᱱ ᱥᱮᱱ ᱪᱤᱛᱚᱨ ᱨᱮ ᱦᱮᱡ ᱨᱩᱭᱟᱹᱲ ᱠᱟᱛᱮ ᱫᱮᱵᱯᱟᱞ ᱥᱟᱶᱛᱮ ᱠᱟᱹᱭᱡᱟ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱨᱮᱭ ᱡᱚᱲᱟᱣ ᱞᱮᱱᱟ, ᱵᱟᱱᱟᱦᱚᱲ ᱚᱸᱰᱮᱜᱮ ᱠᱤᱱ ᱜᱚᱡ ᱞᱮᱱᱟ ᱾","Ratan Sen returned to Chittor and entered into a duel with Devapal, in which both died.","रतन सेन चित्तौड़ लौट आया और देवपाल के साथ द्वंद्वयुद्ध में शामिल हो गया, जिसमें दोनों मारे गए।"
63595842,᱒᱐᱑᱐ ᱥᱟᱞ ᱨᱮ ᱢᱮᱡᱚᱨ ᱨᱚᱵᱤ ᱥᱟᱯᱲᱟᱣᱟᱱ ᱢᱳᱦᱚᱱᱞᱟᱞ ᱥᱚᱦᱚᱼ ᱟᱵᱷᱤᱱᱤᱛᱤ ᱠᱟᱱᱫᱟᱦᱟᱨ ᱛᱟᱞᱟᱛᱮ ᱩᱱᱤ ᱢᱟᱞᱞᱟᱭᱚᱢ ᱪᱚᱞᱚ ᱪᱤᱛᱟᱹᱨ ᱵᱮᱱᱟᱣ ᱞᱮᱱᱟᱭ ᱾,"In 2010, he debuted in Malayalam film through Kandahar, directed by Major Ravi and co-starring Mohanlal.","2010 में, उन्होंने मेजर रवि द्वारा निर्देशित और मोहनलाल की सह-अभिनीत 'कंधार' के माध्यम से मलयालम फिल्म में पदार्पण किया।"
63605842,ᱟᱡᱟᱜ ᱪᱚᱨᱤᱛ ᱩᱱᱤ ᱥᱚᱨᱮᱥ ᱥᱚᱦᱚᱫ ᱯᱟᱴᱷᱚᱠᱤᱭᱟᱹ ᱛᱷᱚᱱᱚᱛ ᱨᱮ ᱩᱱᱤ ᱛᱮᱥᱟᱨ ᱯᱷᱤᱞᱢ ᱯᱷᱮᱭᱟᱨ ᱥᱤᱨᱯᱟᱹᱭ ᱟᱹᱜᱩᱣᱟᱫᱮ ᱛᱟᱦᱮᱱ ᱾,His role won him his third Filmfare Award for Best Supporting Actor.,उनकी इस भूमिका ने उन्हें सर्वश्रेष्ठ सहायक अभिनेता का तीसरा फिल्मफेयर पुरस्कार दिलाया।
63615842,"ᱵᱷᱟᱨᱢᱚᱞ ᱫᱚ ᱯᱮᱥᱠᱟᱥ ᱠᱟᱹᱣᱰᱤ ᱮᱢᱚᱜ ᱮ ᱨᱮᱵᱮᱱ ᱮᱱᱟ ᱟᱨ ᱟᱡᱽᱨᱮᱱ ᱠᱚᱲᱟ ᱟᱨ ᱦᱚᱨᱠᱟᱵᱟᱭ ᱨᱮᱱ ᱵᱚᱠᱚᱛ ᱡᱚᱜᱚᱱᱱᱟᱛᱷ, ᱟᱨ ᱵᱟᱨᱭᱟ ᱵᱷᱟᱹᱜᱱᱟᱹ, ᱨᱟᱡᱟ ᱟᱥᱠᱚᱨᱚᱱᱨᱮᱱ ᱠᱚᱲᱟ ᱨᱟᱡᱽ ᱥᱤᱝ ᱟᱨ ᱡᱚᱜᱢᱚᱞᱨᱮᱱ ᱠᱚᱲᱟ ᱠᱷᱟᱝᱜᱟᱨ ᱡᱤᱢᱢᱟᱹ ᱨᱮᱭ ᱫᱚᱦᱚ ᱠᱮᱫᱮᱭᱟ ᱢᱮᱱᱠᱷᱟᱱ ᱥᱚᱨᱤᱯᱷᱼᱩᱫᱽᱼᱫᱤᱱ ᱫᱚ ᱩᱱᱤ ᱫᱷᱟᱥᱟᱣ ᱮ ᱢᱮᱱᱞᱮᱫᱟ ᱾","Bharmal agreed to pay Peshkash and had given his son and Harka Bai's full brother, Jagannath, and two nephews, Raj Singh, son of Raja Askaran and Khangar, son of Jagmal as hostages but Sharif-ud-din wished to destroy him.","भारमल पेशकश देने के लिए सहमत हो गया और उसने अपने बेटे और हरखा बाई के सगे भाई जगन्नाथ, और दो भतीजों, राजा अस्करन के बेटे राज सिंह और जगमाल के बेटे खंगार को बंधक के रूप में सौंप दिया था, लेकिन शरीफ-उद-दीन उसे नष्ट करना चाहता था।"
