Unnamed: 0,Santali,English,Hindi
21025842,ᱥᱟᱭᱠᱮᱞ ᱪᱟᱞᱟᱣ ᱚᱠᱛᱚ ᱟᱢᱟᱜ ᱢᱮᱛᱦᱟ ᱨᱮ ᱨᱮᱭᱟᱲ ᱦᱚᱭ ᱵᱷᱤᱡᱟᱹᱜ ᱫᱳ ᱱᱚᱝᱠᱟᱱᱟᱜ ᱠᱟᱱᱟ ᱡᱟᱦᱟᱸ ᱫᱚ ᱡᱚᱛᱚ ᱦᱚᱲᱟᱜ ᱡᱤᱭᱚᱱ ᱨᱮ ᱢᱤᱫ ᱫᱷᱟᱣ ᱡᱟᱹᱨᱩᱲ ᱵᱚᱱ ᱟᱴᱠᱟᱨ ᱟᱠᱟᱫᱼᱟ ᱾,The cool breeze blowing on your face while cycling is something everyone must experience once in their life.,साइकिल चलाते समय आपके चेहरे पर बहती ठंडी हवा का अनुभव हर किसी को अपने जीवन में एक बार जरूर करना चाहिए।
21035842,"ᱞᱚᱠᱠᱷᱤ, ᱤᱧ ᱫᱚ ᱵᱟᱹᱧ ᱵᱩᱡᱷᱟᱹᱣ ᱮᱫᱟ ᱟᱵᱩ ᱴᱷᱤᱠ ᱰᱟᱦᱟᱨ ᱛᱮᱵᱚ ᱪᱟᱞᱟᱣᱚᱜ ᱠᱟᱱᱟ ᱢᱮᱱᱛᱮ ᱾ ᱯᱷᱚᱱ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱮᱴᱟᱜ ᱰᱟᱦᱟᱨ ᱮ ᱩᱫᱩᱜ ᱮᱫᱟ ᱢᱮᱱᱠᱷᱟᱱ ᱰᱨᱟᱭᱵᱷᱟᱨ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱵᱷᱩᱞ ᱵᱚᱱᱚᱫᱚᱞᱮ ᱦᱟᱛᱟᱣ ᱟᱠᱟᱫᱟ ᱾","Lakshmi, I don't if we're going the right way. The phone is showing a different route but the driver took a wrong turn.","लक्ष्मी, मुझे नहीं पता कि हम सही रास्ते पर जा रहे हैं या नहीं। फोन दूसरा रास्ता दिखा रहा है लेकिन ड्राइवर ने गलत मोड़ ले लिया।"
21045842,"ᱤᱧᱟᱹᱜ ᱨᱟᱪᱟ ᱨᱮ ᱟᱢᱟᱜ ᱢᱟᱹᱭᱞᱟᱹ ᱜᱤᱰᱤ ᱫᱚ ᱵᱚᱱᱫᱷᱚᱭ ᱢᱮ ᱾ ᱱᱚᱶᱟ ᱫᱚ ᱤᱧᱟᱹᱜ ᱚᱲᱟᱜ ᱠᱟᱱᱟ, ᱟᱢᱟᱜ ᱰᱟᱥᱴᱵᱤᱱ ᱫᱚ ᱵᱟᱝ ᱠᱟᱱᱟ !","Stop throwing your waste in my yard. This is my house, not your dustbin!","मेरे आँगन में अपना कचरा फेंकना बंद करो। यह मेरा घर है, तुम्हारा कूड़ेदान नहीं!"
21055842,"ᱱᱟᱨᱟᱭᱚᱱ, ᱟᱢ ᱪᱮᱫ ᱟᱸᱡᱚᱢ ᱟᱠᱟᱫᱟᱢ ᱯᱩᱲᱥᱤ ᱨᱮᱱ ᱜᱤᱫᱽᱨᱟᱹᱭ ᱦᱩᱭ ᱟᱠᱟᱱᱟ ? ᱩᱱᱤᱭ ᱞᱟᱹᱭᱞᱮᱫᱟ ᱡᱮ ᱤᱧ ᱩᱱᱠᱩᱨᱮᱱ ᱜᱤᱫᱽᱨᱟᱹ ᱧᱩᱛᱩᱢ ᱮᱢ ᱨᱮᱧ ᱜᱚᱲᱚ ᱫᱟᱲᱮ ᱟᱠᱚᱣᱟ ᱾","Narayan, did you hear that the neighbors are having a baby? She said I could help them name their child.","नारायण, क्या तुमने सुना कि पड़ोसियों के यहाँ बच्चा होने वाला है? उसने कहा कि मैं उनके बच्चे का नाम रखने में मदद कर सकता हूँ।"
21065842,ᱟᱢ ᱪᱮᱫᱟᱜ ᱥᱟᱨᱟ ᱜᱷᱩᱲᱤᱢ ᱛᱟᱭᱚᱢᱚᱜᱼᱟ ? ᱤᱧ ᱱᱤᱛ ᱠᱟᱹᱢᱤ ᱞᱟᱹᱜᱤᱫ ᱪᱟᱞᱟᱜ ᱦᱩᱭᱩᱜ ᱛᱤᱧᱟᱹ ! ᱜᱟᱯᱟ ᱞᱚᱜᱚᱱ ᱛᱮ ᱦᱤᱡᱩᱜ ᱢᱮ ᱵᱟᱝᱠᱷᱟᱱ ᱱᱚᱶᱟ ᱪᱟᱸᱫᱩ ᱨᱮᱭᱟᱜ ᱠᱟᱹᱣᱰᱤ ᱵᱟᱹᱧ ᱮᱢᱟᱢᱟ ᱾,Why are you always late? I have to leave for work now! Come early tomorrow or I will not pay you this month.,तुम हमेशा देर से क्यों आते हो? मुझे अब काम के लिए निकलना है! कल जल्दी आना नहीं तो मैं इस महीने तुम्हें पैसे नहीं दूँगा।
21075842,"ᱟᱢ ᱪᱮᱫ ᱵᱟᱰᱟᱭᱟᱢ, ᱛᱮᱦᱮᱧ ᱢᱮᱴᱨᱳ ᱨᱮ ᱟᱹᱰᱤ ᱰᱷᱮᱨ ᱵᱷᱤᱲ ᱫᱚ ᱵᱟᱝ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱟᱨ ᱤᱧ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱥᱤᱴ ᱤᱧ ᱧᱟᱢ ᱟᱠᱟᱫᱟ ᱾",Do you know today there was not much of a crowd in the Metro and I got a seat?,क्या आप जानते हैं कि आज मेट्रो में ज्यादा भीड़ नहीं थी और मुझे सीट मिल गई?
21085842,"ᱳᱣᱟᱣ, ᱵᱟᱨ ᱥᱮᱨᱢᱟ ᱢᱩᱫᱨᱮ ᱯᱩᱭᱞᱩ ᱫᱷᱟᱣ ᱵᱟᱥ ᱛᱮᱦᱮᱧ ᱮ ᱫᱮᱨᱤᱭᱮᱫᱟ ᱾","Wow, the bus is late today for the first time in 2 years.","वाह, 2 साल में पहली बार आज बस लेट हुई है।"
21095842,ᱤᱧ ᱱᱤᱛᱜᱮ ᱢᱤᱫᱴᱟᱝ ᱜᱩᱰᱩ ᱤᱥᱤᱱ ᱚᱲᱟᱜ ᱨᱮ ᱵᱚᱞᱚᱱᱤᱧ ᱧᱮᱞ ᱠᱮᱫᱮᱭᱟ ᱾ ᱤᱧ ᱦᱟᱹᱞᱤᱜᱮ ᱤᱧᱟᱹᱜ ᱡᱚᱢᱟᱜ ᱨᱮᱭᱟᱜ ᱚᱨᱫᱷᱮᱠᱤᱧ ᱡᱚᱢ ᱟᱠᱟᱫᱼᱟ ᱾ ᱤᱧ ᱟᱥᱚᱜ ᱠᱟᱱᱟ ᱤᱧ ᱵᱟᱹᱧ ᱨᱩᱣᱟᱹᱜᱼᱟ ᱾,I just saw a rat enter the kitchen. I've already eaten half my food. I hope I don't get sick.,मैंने अभी-अभी एक चूहे को रसोई में जाते देखा। मैंने पहले ही अपना आधा खाना खा लिया है। मुझे उम्मीद है कि मैं बीमार नहीं पड़ूँगा।
21105842,ᱪᱷᱟᱛᱟᱨ ᱟᱜᱩ ᱪᱮᱫᱟᱜ ᱮᱢ ᱦᱤᱲᱤᱧ ᱞᱮᱫᱟ ? ᱱᱤᱛᱚᱜ ᱟᱵᱩ ᱱᱚᱶᱟ ᱞᱚᱞᱚ ᱥᱤᱛᱩᱝᱨᱮ ᱞᱟᱛᱟᱨ ᱨᱮ ᱪᱮᱠᱟ ᱛᱮᱵᱚᱱ ᱫᱩᱲᱩᱵᱼᱟ ?,Why did you forget to bring an umbrella? How will we sit under this hot Sun now?,तुम छाता लाना क्यों भूल गए? अब हम इस तेज़ धूप में कैसे बैठेंगे?
21115842,ᱟᱹᱰᱤ ᱦᱟᱦᱟᱲᱟ ! ᱱᱚᱶᱟ ᱨᱮᱭᱟᱜ ᱢᱮᱱᱮᱫ ᱦᱩᱭᱩᱜ ᱠᱟᱱᱟ ᱱᱚᱶᱟ ᱥᱮᱨᱢᱟ ᱨᱮᱭᱟᱜ ᱢᱩᱪᱟᱹᱫ ᱫᱷᱟᱹᱵᱤᱡ ᱟᱵᱚ ᱑᱐ ᱢᱤᱞᱤᱭᱚᱱ ᱤᱭᱟᱨᱯᱷᱚᱱ ᱵᱚᱱ ᱟᱹᱠᱷᱨᱤᱧ ᱫᱟᱲᱮᱹᱭᱟᱜᱼᱟ ᱾,Fantastic! This means we might be able to sell 10 million earphones by the end of this year!,शानदार! इसका मतलब है कि हम इस साल के अंत तक 1 करोड़ (10 मिलियन) ईयरफोन बेचने में सक्षम हो सकते हैं!
