Unnamed: 0,Santali,English,Hindi
28525842,ᱩᱱᱤ ᱫᱚ ᱑᱙᱔᱐ ᱥᱮᱨᱢᱟ ᱨᱮᱱᱟᱜ ᱠᱨᱤᱥᱢᱥ ᱫᱤᱱ ᱨᱮ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱛᱮᱭ ᱜᱚᱡ ᱞᱮᱱᱟ᱾,He had a bad fall on Christmas Day 1940.,1940 में क्रिसमस के दिन वह बुरी तरह गिर पड़े थे।
28535842,ᱩᱱᱤ ᱫᱚ ᱵᱮᱱ ᱯᱟᱨᱠᱚᱨ ᱥᱟᱶᱮ ᱵᱟᱯᱞᱟ ᱞᱮᱱᱟᱭ ᱡᱟᱹᱱᱤᱡ ᱩᱱᱤ ᱜᱚᱡ ᱮᱱᱟᱭ,She was married to Ben Parker until he was shot and killed.,उनका विवाह बेन पार्कर से हुआ था जब तक कि उनकी गोली मारकर हत्या नहीं कर दी गई।
28545842,ᱩᱱᱤ ᱫᱚ ᱚᱱᱟ ᱥᱮᱨᱢᱟ ᱨᱮ ᱵᱟᱨᱭᱟ ᱢᱮᱠᱥᱮᱯ ᱮ ᱵᱮᱵᱦᱟᱨ ᱞᱮᱫᱟ ᱾,He released two other mixtapes in the same year.,उन्होंने उसी वर्ष दो अन्य मिक्सटेप जारी किए।
28555842,ᱠᱮᱴᱨᱤᱱᱟ ᱦᱚᱨᱤᱠᱟᱱ ᱛᱟᱭᱚᱢ ᱩᱱᱤᱭᱟᱜ ᱟᱭᱳ ᱫᱚ ᱦᱩᱥᱴᱚᱱ ᱨᱮᱭ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,His mother moved him to Houston after Hurricane Katrina happened.,कैटरीना तूफान आने के बाद उनकी मां उन्हें ह्यूस्टन ले गईं।
28565842,ᱱᱚᱶᱟ ᱟᱞᱵᱚᱢ ᱫᱚ ᱒᱐᱑᱐ ᱨᱮ ᱜᱩᱨ ᱟᱠᱟᱱ ᱟᱡᱤᱡ ᱜᱟᱛᱮᱭ ᱢᱟᱱᱟᱣ ᱵᱟᱛᱟᱣ ᱞᱮᱫ ᱛᱟᱦᱮᱸᱫ ᱾,The album was a tribute to his friend who died in 2010.,यह एल्बम 2010 में मरने वाले उनके दोस्त को एक श्रद्धांजलि थी।
28575842,ᱯᱷᱤᱞᱢ ᱫᱚ ᱓ ᱚᱜᱚᱥᱴ ᱑᱙᱖᱒ ᱨᱮ ᱨᱤᱞᱤᱡᱽ ᱞᱮᱱᱟ ᱾,"The movie was released on August 3, 1962.",यह फिल्म 3 अगस्त 1962 को रिलीज हुई थी।
28585842,ᱟᱞᱞᱤ ᱫᱚ ᱢᱤᱫ ᱨᱮᱠᱳᱨᱰ ᱠᱳᱨᱰ ᱨᱮᱭ ᱥᱤᱱᱮᱢᱟ ᱞᱮᱫᱟ ᱟᱨ ᱢᱤᱫ ᱮᱞᱵᱚᱢ ᱨᱮᱠᱳᱨᱰ ᱞᱮᱫᱟ᱾,Ally signs a record deal and records an album.,एली एक रिकॉर्ड सौदे पर हस्ताक्षर करती है और एक एल्बम रिकॉर्ड करती है।
28595842,ᱦᱮᱨᱤ ᱯᱟᱞᱢᱟᱨ ᱟᱨ ᱯᱤᱴᱚᱨ ᱥᱮᱞᱚᱨᱥ ᱮᱱᱮᱡ ᱟᱠᱟᱱ ᱪᱤᱛᱟᱹᱨ ᱠᱚᱦᱚᱸ ᱱᱚᱶᱟ ᱪᱤᱛᱟᱹᱨ ᱨᱮ ᱟᱯᱱᱟᱨ ᱮᱱᱟ ᱾,The character was also influenced by Harry Palmer and characters played by Peter Sellers.,यह चरित्र हैरी पामर और पीटर सेलर्स द्वारा निभाए गए किरदारों से भी प्रभावित था।
28605842,᱑᱙᱖᱐ ᱥᱮᱨᱢᱟ ᱨᱮᱭᱟᱜ ᱵᱨᱤᱴᱤᱥ ᱵᱮᱸᱰ ᱞᱮᱠᱟ ᱵᱮᱱᱟᱣ ᱞᱮᱱᱟ᱾,The band acted like a British band of the 1960s.,बैंड ने 1960 के दशक के एक ब्रिटिश बैंड की तरह काम किया।
28615842,ᱚᱠᱴᱚᱵᱚᱨ ᱟᱨ ᱱᱚᱵᱷᱮᱢᱵᱚᱨ ᱒᱐᱐᱘ ᱨᱮ ᱚᱥᱴᱨᱮᱞᱤᱭᱟ ᱡᱟᱠᱟᱛ ᱨᱮ ᱟᱰᱤᱥᱚᱱ ᱠᱚ ᱦᱩᱭ ᱞᱮᱱᱟ ᱾,Auditions were held during October and November 2008 across Australia.,पूरे ऑस्ट्रेलिया में अक्टूबर और नवंबर 2008 के दौरान ऑडिशन आयोजित किए गए थे।
