Unnamed: 0,Santali,English,Hindi
12025842,ᱯᱷᱨᱮᱧᱪ ᱨᱮᱱ ᱠᱷᱮᱞᱳᱰᱤᱭᱟᱹ ᱠᱚ ᱥᱩᱢᱩᱝ 10 ᱯᱷᱩᱴ ᱥᱟᱹᱜᱤᱧ ᱠᱷᱚᱱ ᱟᱹᱰᱤ ᱡᱳᱨ ᱛᱮ ᱤᱧ ᱥᱮᱫ ᱵᱚᱞ ᱠᱚ ᱛᱷᱤᱭᱟᱹ ᱞᱮᱫᱟ ᱾,The French players kicked the ball with terrific force towards me from just 10 feet away,फ्रांसीसी खिलाड़ियों ने केवल 10 फीट की दूरी से मेरी ओर भयानक ताकत से गेंद को किक मारी।
12035842,"ᱩᱱᱤ ᱫᱚ ᱤᱧᱟᱹᱜ ᱜᱟᱫᱮᱞ ᱨᱮᱱ ᱨᱟᱹᱥᱤᱭᱟᱹ ᱠᱚ ᱟᱛᱮ ᱠᱤᱠᱤᱭᱟᱹᱣ ᱨᱮᱭᱟᱜ ᱥᱟᱦᱚᱥ ᱛᱤᱱᱟᱹᱜ ᱜᱟᱱ, ᱠᱷᱟᱥ ᱠᱟᱨᱛᱮ ᱡᱚᱠᱷᱮᱡ ᱩᱱᱠᱩᱣᱟᱜ ᱫᱳᱥ ᱵᱟᱝ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ !",How dare he shout at my team members especially when it wasn't their fault!,"उनकी मेरे टीम के सदस्यों पर चिल्लाने की हिम्मत कैसे हुई, खासकर तब जब यह उनकी गलती नहीं थी!"
12045842,ᱤᱧ ᱛᱤᱦᱤᱧ ᱤᱧᱟᱹᱜ ᱵᱮᱝᱠ ᱮᱠᱟᱣᱩᱱᱴ ᱨᱮ ᱠᱚᱨ ᱨᱩᱣᱟᱹᱲᱤᱧ ᱧᱟᱢ ᱟᱠᱟᱫᱟ ᱾,I received the tax refund in my bank account today,मुझे आज अपने बैंक खाते में आयकर रिफंड प्राप्त हुआ।
12055842,ᱠᱷᱟᱡᱽᱱᱟ ᱠᱟᱹᱢᱤᱭᱟᱹ ᱠᱚ ᱡᱟᱦᱟᱸᱭ ᱫᱚ ᱯᱷᱮᱨᱚᱛ ᱮᱢ ᱨᱩᱣᱟᱹᱲ ᱞᱟᱹᱜᱤᱫ ᱜᱷᱩᱥ ᱠᱚ ᱠᱷᱚᱡᱟ ᱩᱱᱠᱩ ᱫᱚ ᱦᱚᱲ ᱫᱚᱠᱚ ᱵᱟᱝ ᱠᱟᱱᱟ ᱾,Income tax officials who ask for a bribe to handover refund are not humans,आयकर अधिकारी जो रिफंड सौंपने के लिए रिश्वत मांगते हैं वे इंसान नहीं हैं।
12065842,ᱤᱧ ᱠᱞᱟᱭᱮᱱᱴ ᱵᱤᱨᱩᱫᱷ ᱨᱮ ᱠᱟᱛᱷᱟ ᱞᱟᱹᱭ ᱵᱟᱹᱧ ᱠᱷᱚᱡ ᱠᱟᱱᱟ ᱪᱮᱫᱟᱜ ᱥᱮ ᱤᱧ ᱤᱧᱟᱹᱜ ᱪᱟᱠᱨᱤᱧ ᱟᱫ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾,I don't want to speak up against the client because I will lose my job,मैं क्लाइंट के खिलाफ नहीं बोलना चाहता क्योंकि मेरी नौकरी चली जाएगी।
12075842,ᱤᱧ ᱢᱤᱫᱴᱟᱝ ᱠᱮᱹᱞᱟᱭᱮᱱᱴ ᱢᱟᱱᱮᱡᱟᱨ  ᱫᱚ ᱟᱡ ᱨᱮᱱ ᱜᱟᱫᱮᱞ ᱡᱚᱛᱚ ᱦᱚᱲ ᱠᱷᱚᱱ ᱥᱟᱢᱟᱝ ᱨᱮ ᱪᱮᱪᱟᱣ ᱨᱮᱭᱟᱜ ᱪᱤᱛᱟᱹᱨ ᱫᱚ ᱵᱟᱹᱧ ᱥᱟᱦᱟᱣ ᱠᱮᱭᱟ ᱾,I can't stand the sight of the client manager because he shouts at his team in front of everyone,मैं क्लाइंट मैनेजर को देखना भी बर्दाश्त नहीं कर सकता क्योंकि वह सबके सामने अपनी टीम पर चिल्लाता है।
12085842,ᱤᱧ ᱢᱤᱫᱴᱟᱝ ᱴᱩᱨᱤᱥᱴ ᱚᱯᱟᱨᱮᱴᱟᱨ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱤᱧᱟᱹᱜ ᱪᱷᱩᱴᱤ ᱫᱤᱱ ᱞᱟᱹᱜᱤᱫ ᱠᱤᱪᱷᱩ ᱱᱟᱯᱟᱭ ᱜᱚᱱᱚᱝ ᱨᱮᱭᱟᱜ ᱦᱟᱨ ᱤᱧ ᱧᱟᱢ ᱟᱠᱟᱫᱟ ᱾,I got some great rates for my holiday from a tourist operator,मुझे एक टूरिस्ट ऑपरेटर से अपनी छुट्टियों के लिए बहुत बढ़िया दरें मिलीं।
12095842,ᱵᱷᱤᱛᱤᱨ ᱨᱮ ᱛᱟᱦᱮᱸ ᱠᱟᱛᱮ ᱨᱳᱢ ᱨᱮᱭᱟᱜ ᱠᱚᱞᱳᱥᱤᱭᱟᱢ ᱧᱮᱞ ᱨᱮᱭᱟᱜ ᱠᱩᱠᱢᱩ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱢᱮᱱᱠᱷᱟᱱ ᱟᱞᱮ ᱴᱷᱮᱱ ᱚᱠᱛᱚ ᱵᱟᱝ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,It was my dream to see the Colosseum in Rome from inside but we just did not have the time,रोम में कोलोसियम को अंदर से देखना मेरा सपना था लेकिन हमारे पास समय ही नहीं था।
12105842,ᱴᱩᱨᱤᱥᱴ ᱚᱯᱟᱨᱮᱴᱟᱨ ᱫᱟᱨᱟᱭ ᱛᱮ ᱵᱩᱠ ᱟᱠᱟᱱ ᱦᱳᱴᱮᱞ ᱨᱮᱭᱟᱜ ᱠᱟᱸᱫᱷᱟ ᱠᱚᱨᱮ  ᱟᱸᱨᱥᱳᱞᱟᱣᱟᱜ ᱱᱟᱦᱟᱪᱟᱨ ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾,The rooms in the hotel booked by the tourist operator were infested with cockroaches,टूरिस्ट ऑपरेटर द्वारा बुक किए गए होटल के कमरों में तिलचट्टे (कॉकरोच) भरे हुए थे।
12115842,ᱥᱩᱭᱡᱟᱨᱞᱮᱱᱰ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱵᱩᱨᱩ ᱪᱮᱛᱟᱱ ᱨᱮ ᱟᱞᱮ ᱵᱷᱟᱨᱚᱛ ᱨᱮᱭᱟᱜ ᱡᱚᱢᱟᱜ ᱞᱮ ᱛᱚᱞᱟᱥ ᱧᱟᱢ ᱟᱠᱟᱫᱟ ᱾,We found Indian food at the top of a mountain in Switzerland,हमें स्विट्जरलैंड में एक पहाड़ की चोटी पर भारतीय भोजन मिला।
12125842,ᱢᱤᱥᱴᱟᱨ ᱡᱚᱭᱥᱚᱝᱠᱚᱨ ᱡᱟᱦᱟᱸᱛᱤᱱ ᱫᱷᱟᱣ ᱜᱮ ᱵᱷᱟᱨᱚᱛ ᱦᱚᱭᱮᱛᱮᱭ ᱛᱤᱜᱩᱱᱟ ᱩᱱ ᱜᱮ ᱱᱟᱯᱟᱭ ᱟᱴᱠᱟᱨᱚᱜᱼᱟ ᱾,"Every time Mr. Jaishankar stands up for India, it feels good","हर बार जब श्री जयशंकर भारत के पक्ष में खड़े होते हैं, तो बहुत अच्छा लगता है।"
12135842,ᱱᱚᱣᱟ ᱫᱚ ᱵᱚᱛᱚᱨᱟᱱᱟᱜ ᱡᱮ ᱠᱤᱪᱷᱩᱠ ᱨᱟᱡᱽᱼᱟᱹᱨᱤ ᱥᱟᱨᱛᱷᱚ ᱟᱱ ᱦᱚᱲ ᱱᱟᱪᱟᱨ ᱪᱟᱥᱤ ᱠᱚ ᱥᱚᱨᱟᱥᱚᱨᱤ  ᱠᱟᱹᱣᱰᱤ ᱧᱟᱢ ᱨᱮᱠᱚ ᱡᱟᱸᱜᱮᱭᱮᱫ ᱠᱚᱣᱟ ᱾,It is disheartening that some political interests are stopping the poor farmer from getting money directly,यह निराशाजनक है कि कुछ राजनीतिक हित गरीब किसानों को सीधे पैसे मिलने से रोक रहे हैं।
12145842,ᱡᱩᱠᱛᱚ ᱯᱚᱱᱚᱛ ᱨᱮ ᱢᱩᱱᱫᱤᱞ ᱵᱟᱦᱚᱨᱮᱨᱮ ᱦᱤᱱᱫᱩ ᱠᱚ ᱵᱤᱨᱩᱫ ᱨᱮ ᱦᱤᱥᱟᱹ ᱨᱟᱸᱜᱟᱣᱱᱟ ᱟᱹᱰᱤ ᱩᱥᱟᱹᱨᱟ ᱵᱚᱱᱫᱚ ᱦᱩᱭᱩᱜᱼᱟ ᱾,The violent protests against hindus outside the temples in the UK have to be stopped IMMEDIATELY,यूके में मंदिरों के बाहर हिंदुओं के खिलाफ हिंसक विरोध प्रदर्शनों को तुरंत रोका जाना चाहिए।
12155842,ᱥᱮᱛᱟᱜ ᱨᱮ ᱳᱣᱟᱨᱠᱼᱟᱹᱣᱩᱴ ᱠᱚᱨᱟᱣ ᱛᱟᱭᱚᱢ ᱤᱧ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱤᱧ ᱟᱴᱠᱟᱨ ᱮᱫᱟ ᱾,I feel good after a workout in the morning,सुबह की कसरत के बाद मुझे बहुत अच्छा महसूस होता है।
12165842,ᱤᱧ ᱫᱟᱹᱫᱟᱹᱲ ᱠᱩᱧ ᱦᱤᱨᱠᱟᱹ ᱟᱠᱚᱣᱟ ᱡᱟᱦᱟᱭ ᱫᱚ ᱮᱴᱟᱜ ᱠᱚ ᱰᱟᱦᱟᱨ ᱠᱷᱚᱱ ᱥᱟᱹᱜᱤᱧ ᱨᱮᱠᱚ ᱴᱷᱮᱞᱟᱣ ᱠᱟᱠᱚᱣᱟ ᱾,I HATE runners who push others out of the way,मुझे उन धावकों से नफरत है जो दूसरों को रास्ते से धक्का देते हैं।
12175842,ᱢᱮᱨᱟᱛᱷᱚᱱ ᱦᱮᱯᱨᱟᱣ ᱛᱟᱭᱚᱢ ᱥᱴᱮᱰᱤᱭᱟᱢ ᱨᱮᱭᱟᱜ ᱟᱹᱰᱤ ᱵᱚᱛᱚᱨᱟᱱ ᱦᱟᱞᱚᱛ ᱧᱮᱞ ᱠᱟᱛᱮ ᱤᱧᱤᱧ ᱵᱚᱛᱚᱨ ᱞᱮᱱᱟ ᱾,I was appalled by the terrible condition of the stadium after the marathon event,मैराथन आयोजन के बाद स्टेडियम की भयानक स्थिति देखकर मैं स्तब्ध रह गया।
