Unnamed: 0,Santali,English,Hindi
38525842,ᱤ ᱯᱤ ᱮᱯᱷ ᱳ (EPFO) ᱴᱟᱠᱟ ᱚᱰᱚᱠ ᱨᱮᱭᱟᱜ ᱦᱚᱨᱟ ᱩᱱᱟᱹᱜ ᱟᱸᱴᱟ ᱡᱮ ᱱᱤᱛᱚᱜ ᱤᱧ ᱵᱤᱰᱟᱹᱣᱟ ᱾,The EPFO amount withdrawal process is so painstaking that I am just not going to try it anymore.,ईपीएफओ राशि निकालने की प्रक्रिया इतनी कष्टदायी है कि अब मैं इसे और आजमाने ही नहीं जा रहा हूँ।
38535842,ᱤᱧ ᱤᱧᱟᱜ ᱢᱮᱸᱫ ᱜᱮ ᱵᱟᱹᱧ ᱯᱟᱹᱛᱭᱟᱹᱣ ᱫᱟᱲᱮᱭᱟᱜ ᱠᱟᱱ ᱛᱟᱦᱮᱸ ᱡᱚᱠᱷᱮᱡ ᱵᱟᱰᱟᱭ ᱠᱤᱫᱟᱹᱧ ᱱᱤᱭᱟᱹ ᱥᱮᱨᱢᱟ ᱫᱚ ᱤᱧ ᱡᱟᱦᱟᱱ ᱟᱭᱠᱚᱨ ᱮᱢ ᱵᱟᱝ ᱦᱩᱭᱩᱜ ᱛᱤᱧᱟ ᱾,I could not believe my eyes when I found out that I did not have to pay any income tax this year!,जब मुझे पता चला कि मुझे इस साल कोई आयकर नहीं देना है तो मुझे अपनी आँखों पर विश्वास ही नहीं हुआ!
38545842,ᱫᱚᱠᱟᱱᱫᱟᱨ ᱫᱚ ᱤᱧ ᱢᱟᱭᱠᱨᱳᱣᱮᱵᱷ ᱳᱵᱷᱮᱱ ᱨᱮᱭᱟᱜ ᱚᱡᱩᱠᱛᱤ ᱜᱚᱱᱚᱝ ᱞᱟᱹᱭᱠᱟᱛᱮ ᱤᱧᱮ ᱩᱥᱠᱟᱹᱣ ᱠᱤᱫᱤᱧᱟ ᱾,The shopkeeper provoked me by quoting an unreasonable price for the microwave oven.,दुकानदार ने माइक्रोवेव ओवन की अनुचित कीमत बताकर मुझे उकसाया।
38555842,ᱞᱟᱭᱤᱯᱷᱥᱴᱟᱭᱤᱞ ᱫᱳᱠᱟᱱ ᱨᱮ ᱠᱤᱪᱨᱤᱡ ᱠᱷᱟᱱᱰᱩᱣᱟᱹᱜ ᱨᱮᱭᱟᱜ ᱵᱷᱮᱱᱮᱜᱟᱨ ᱤᱧᱟᱜ ᱵᱚᱦᱚᱜ ᱜᱮᱭ ᱟᱹᱪᱩᱨ ᱠᱮᱫᱟ ᱾,The variety of clothes at the Lifestyle store just blew my mind!,लाइफस्टाइल स्टोर में कपड़ों की विविधता ने तो मुझे हैरान ही कर दिया!
38565842,"ᱟᱢᱟᱜ ᱫᱳᱠᱟᱱ ᱨᱤᱱᱤᱡ ᱠᱞᱟᱨᱠ ᱤᱧᱮ ᱢᱮᱛᱟᱫᱤᱧ ᱛᱟᱦᱮᱸᱜ ᱡᱮ ᱢᱤᱫᱴᱟᱝ ᱮᱠᱥᱪᱮᱧᱡ ᱯᱚᱞᱤᱥᱤ ᱢᱮᱱᱟᱜ, ᱚᱱᱟ ᱞᱟᱹᱜᱤᱫ ᱡᱩᱫᱤ ᱟᱢ ᱤᱧᱟᱜ ᱠᱟᱛᱷᱟ ᱨᱮ ᱦᱤᱫᱤᱡ ᱢᱮᱱᱟᱜ ᱛᱟᱢᱟ, ᱮᱱ ᱠᱷᱟᱱ ᱤᱧ ᱱᱤᱛᱜᱮ ᱮᱥᱴᱳᱨ ᱢᱮᱱᱮᱡᱟᱨ ᱥᱟᱞᱟᱜ ᱧᱟᱯᱟᱢ ᱤᱧ ᱠᱷᱚᱡᱚᱜ ᱠᱟᱱᱟ ᱾ (ᱤᱧ)","Your shop clerk assured me that there was an exchange policy so if you doubt my word, I WANT TO to SEE the store manager RIGHT NOW. (Me)","आपकी दुकान के क्लर्क ने मुझे आश्वासन दिया था कि एक एक्सचेंज नीति है, इसलिए यदि आपको मेरी बात पर संदेह है, तो मैं अभी स्टोर मैनेजर से मिलना चाहता हूँ।"
38575842,"ᱤᱧ ᱞᱟᱹᱜᱤᱫ ᱯᱷᱤᱞᱤᱢ  ᱴᱤᱠᱤᱴ ᱠᱤᱨᱤᱧ  ᱟᱢ ᱪᱮᱛᱟᱱ ᱴᱮᱦᱟᱴ ᱫᱚ ᱵᱮᱨᱛᱷᱟ ᱜᱮᱭᱟ, ᱚᱱᱟᱛᱮ ᱤᱧ ᱮᱠᱞᱟ ᱜᱮ ᱱᱚᱶᱟ ᱯᱷᱤᱞᱤᱢ ᱧᱮᱧᱮᱞᱤᱧ ᱥᱮᱱᱚᱜ ᱠᱟᱱᱟ ᱾","It is futile to depend on you to buy movie tickets for me, so I am going to go to this movie all alone.","मेरे लिए मूवी टिकट खरीदने के लिए आप पर निर्भर रहना व्यर्थ है, इसलिए मैं यह फिल्म देखने बिल्कुल अकेले जा रहा हूँ।"
38585842,ᱤᱧ ᱥᱤᱱᱛᱷᱮᱴᱤᱠ ᱞᱩᱜᱽᱲᱤ ᱛᱤᱧ ᱵᱚᱛᱚᱨᱟᱜᱼᱟ  ᱡᱟᱦᱟᱸ ᱫᱚ ᱜᱟᱹᱦᱤᱨ ᱮᱞᱟᱨᱡᱤ ᱨᱮᱭᱟᱜ ᱚᱡᱮ ᱦᱩᱭᱩᱜᱼᱟ ᱾,I am afraid of synthetic clothes that cause severe allergic reactions.,मुझे सिंथेटिक कपड़ों से डर लगता है जो गंभीर एलर्जी प्रतिक्रियाओं का कारण बनते हैं।
38595842,"ᱡᱚᱠᱷᱚᱱ ᱤᱧ ᱢᱤᱫ ᱨᱮᱸᱜᱮᱡᱽ ᱠᱚᱠᱚᱭᱤᱡ ᱞᱟᱹᱜᱤᱫ ᱡᱚᱢᱟᱜ ᱤᱧ ᱠᱤᱨᱤᱧ ᱞᱮᱫᱟ ᱩᱱᱤᱫᱚ ᱚᱱᱟ ᱵᱤᱱ ᱟᱹᱱᱤᱼᱵᱷᱟᱹᱵᱤ ᱠᱟᱛᱮ ᱡᱚᱵᱽᱨᱟ ᱵᱮᱫᱮ ᱨᱮᱭ ᱜᱤᱰᱤ ᱠᱟᱫᱼᱟ, ᱮᱱ ᱠᱷᱟᱱ ᱤᱧ ᱫᱩᱧ ᱟᱹᱰᱤ ᱟᱸᱴ ᱤᱧ ᱨᱟᱹᱜᱤᱭᱮᱱᱟᱟ ᱾ (ᱨᱟᱹᱜᱤ ᱮᱱᱟᱹᱧ) ᱾",I saw red (was furious) when the food I had bought for a hungry beggar was thrown callously into a dustbin by him.,मुझे बहुत गुस्सा आया जब एक भूखे भिखारी के लिए मेरे द्वारा खरीदा गया खाना उसके द्वारा बेरहमी से कूड़ेदान में फेंक दिया गया।
38605842,"ᱤᱧ ᱟᱭᱢᱟ ᱠᱟᱹᱣᱰᱤᱧ ᱪᱩᱠᱟᱹᱣ ᱟᱠᱟᱫᱼᱟ ᱟᱨ ᱥᱴᱮᱰᱤᱭᱟᱢ ᱦᱟᱹᱵᱤᱡ ᱥᱮᱴᱮᱨ ᱞᱟᱹᱜᱤᱫ ᱤᱧ ᱢᱤᱱᱦᱟᱹᱛ ᱠᱮᱫᱟ, ᱚᱱᱟᱛᱮ ᱡᱚᱠᱷᱚᱱ ᱥᱤ ᱮᱥ ᱠᱮ (CSK) ᱫᱚᱞ ᱫᱚ ᱵᱷᱟᱹᱜᱤ ᱵᱟᱝ ᱠᱷᱮᱞ ᱠᱟᱛᱮᱜ ᱢᱮᱪ ᱠᱚ ᱜᱤᱰᱤ ᱠᱮᱫ ᱠᱷᱟᱱ ᱤᱧᱤᱧ ᱨᱟᱹᱜᱤᱭᱮᱱᱟ ᱾","I paid a lot of money and struggled to get to the stadium, so I was furious when the CSK team threw the match away by playing badly.","मैंने बहुत सारे पैसे दिए और स्टेडियम तक पहुँचने के लिए संघर्ष किया, इसलिए मुझे बहुत गुस्सा आया जब सीएसके की टीम ने खराब खेलकर मैच गंवा दिया।"
38615842,ᱤᱧ ᱱᱚᱶᱟ ᱵᱟᱰᱟᱭ ᱠᱟᱛᱮᱧ ᱦᱟᱦᱟᱲᱟ ᱮᱱᱟ ᱡᱮ ᱜᱮᱥ ᱮᱡᱮᱱᱥᱤ ᱨᱮᱸᱜᱮᱡᱽ ᱦᱚᱲᱠᱚ ᱜᱮᱥ ᱥᱤᱞᱤᱱᱰᱟᱨ ᱞᱟᱹᱜᱤᱫ ᱯᱨᱤᱢᱤᱭᱟᱢ ᱦᱟᱛᱟᱣ ᱠᱟᱛᱮ ᱩᱱᱠᱩ ᱠᱚ ᱮᱲᱮᱭᱮᱫ ᱠᱚ ᱛᱟᱦᱮᱸᱜᱼᱟ ᱾,I was appalled to learn that the gas agency was cheating poor people by charging them a premium for the gas cylinder.,यह जानकर मुझे बहुत धक्का लगा कि गैस एजेंसी गैस सिलेंडर के लिए अधिक पैसे वसूल कर गरीब लोगों को धोखा दे रही थी।
