Unnamed: 0,Santali,English,Hindi
41025842,ᱤᱧ ᱡᱤᱭᱚᱱ ᱨᱮ ᱟᱭᱢᱟ ᱡᱤᱱᱤᱥ ᱤᱧ ᱥᱟᱢᱲᱟᱣᱟ ᱟᱨ ᱤᱧ ᱫᱚ ᱟᱢᱟᱜ ᱱᱟᱴᱚᱠ ᱨᱮᱭᱟᱜ ᱞᱟᱠᱛᱤ ᱵᱟᱹᱱᱩᱜ ᱛᱤᱧᱟᱹ ᱾ ᱤᱧ ᱥᱟᱹᱨᱤᱜᱮ ᱠᱷᱮᱞᱚᱸᱰ ᱪᱮᱛᱟᱱ ᱟᱢᱟᱜ ᱞᱮᱛᱟᱲ ᱞᱟᱹᱠᱛᱤ ᱠᱷᱟᱹᱛᱤᱨ ᱥᱟᱹᱨᱤᱜᱮ ᱤᱧ ᱱᱚᱣᱟᱧ ᱧᱟᱢ ᱟᱠᱟᱫᱟ ᱾,I handle too many things in life and don't need your histrionics. I've REALLY had it with your constant need for drama.,मैं जीवन में बहुत सी चीजें संभालता हूँ और मुझे आपके ड्रामे की ज़रूरत नहीं है। मैं नाटक करने की आपकी लगातार ज़रूरत से सचमुच तंग आ चुका हूँ।
41035842,ᱤᱧ ᱵᱷᱟᱨᱚᱛ ᱨᱮᱱ ᱛᱷᱟᱹᱱᱤᱛ ᱢᱟᱦᱟᱡᱚᱱ ᱠᱚ ᱵᱟᱹᱧ ᱥᱟᱦᱟᱣ ᱫᱟᱲᱮᱭᱟ ᱠᱚᱣᱟ ᱡᱟᱦᱟᱭ ᱫᱚ ᱢᱟᱱᱚᱵᱤᱠ ᱟᱹᱠᱤᱞ ᱵᱮᱜᱚᱨ ᱡᱟᱨᱯᱟᱣᱟᱱ ᱛᱩᱢᱟᱹᱞ ᱠᱟᱹᱭᱫᱩᱥ ᱵᱮᱣᱦᱟᱨ ᱠᱟᱛᱮ ᱾,I can't stand the local moneylenders in India who employ aggressive collection tactics with no sense of humanity.,मैं भारत के उन स्थानीय साहूकारों को बर्दाश्त नहीं कर सकता जो बिना किसी मानवता के आक्रामक वसूली रणनीति अपनाते हैं।
41045842,""" ᱥᱞᱤᱯᱞᱮᱥ ᱤᱱ ᱥᱤᱭᱟᱴᱮᱞ"" ᱼᱨᱮ ᱴᱚᱢ ᱦᱮᱹᱝᱠᱚᱥ ᱯᱟᱴᱷ ᱧᱮᱞᱛᱮ ᱨᱟᱹᱥᱠᱟᱹ ᱜᱮ   ᱛᱟᱦᱮᱸ ᱠᱟᱱᱟ ᱾","Tom Hank's acting in ""Sleepless in Seattle"" was pure joy to watch.",'स्लीवलेस इन सिएटल' में टॉम हैंक्स का अभिनय देखना परम आनंद था।
41055842,ᱤᱧ ᱢᱤᱫᱴᱟᱝ ᱥᱟᱞᱟᱫ ᱨᱮ ᱴᱟᱴᱠᱟ ᱞᱮᱴᱩᱥ ᱨᱮᱭᱟᱜ ᱠᱩᱪᱤᱧ ᱠᱩᱥᱤᱭᱟᱜᱼᱟ ᱾,I love the crunch of fresh lettuce in a salad.,मुझे सलाद में ताज़े लेट्यूस का कुरकुरापन बहुत पसंद है।
41065842,"ᱮᱢᱳᱭᱮ ᱡᱟᱦᱟᱸ ᱞᱮᱠᱟᱛᱮ ᱦᱚᱲ ᱠᱚ ᱫᱚᱥᱟᱨ ᱟᱭ ᱨᱮᱭᱟᱜ ᱠᱟᱛᱷᱟ ᱮᱢ ᱠᱟᱛᱮ ᱩᱱᱠᱩ ᱴᱷᱮᱱ ᱮ ᱦᱮᱡ ᱮᱱᱟ, ᱚᱱᱟ ᱛᱮ ᱤᱧ ᱫᱚ ᱟᱹᱰᱤᱧ ᱦᱟᱦᱟᱲᱟᱜ ᱞᱮᱱᱟ ᱾",I am appalled by the way Amway brings people into their fold by promising them a second income.,"एमवे जिस तरह से लोगों को दूसरी आय का वादा करके अपने पाले में लाता है, उससे मैं स्तब्ध हूँ।"
41075842,ᱦᱳᱼᱪᱤᱼᱢᱤᱱ ᱥᱟᱦᱟᱨ ᱨᱮᱭᱟᱜ ᱛᱷᱟᱱᱤᱭᱚ ᱰᱟᱦᱟᱨ ᱨᱮᱭᱟᱜ ᱵᱟᱡᱟᱨ ᱠᱚᱫᱚ ᱠᱤᱨᱤᱧᱤᱭᱟᱹ ᱠᱚᱣᱟᱜ ᱥᱚᱨᱚᱜᱽ ᱯᱩᱨᱤ ᱾,The local street markets in Ho Chi Minh city are a shopper's paradise.,हो ची मिन्ह शहर के स्थानीय स्ट्रीट मार्केट खरीदारों के लिए स्वर्ग हैं।
41085842,ᱤᱧ ᱵᱟᱹᱧ ᱯᱟᱹᱛᱭᱟᱹᱣ ᱫᱟᱲᱮᱭᱟᱜ ᱠᱟᱱᱟ ᱠᱤᱪᱷᱩ ᱦᱚᱲ ᱛᱤᱱᱟᱹᱜ ᱞᱚᱜᱚᱱ ᱠᱨᱮᱰᱤᱴ ᱠᱟᱨᱰ ᱨᱮᱭᱟᱜ ᱨᱤᱱ ᱠᱚ ᱡᱚᱢᱟᱭᱼᱟ  ᱾,I can't believe how quickly some people accumulate credit card debt.,मुझे विश्वास नहीं होता कि कुछ लोग कितनी तेजी से क्रेडिट कार्ड का कर्ज जमा कर लेते हैं।
41095842,"ᱤᱧ ᱢᱤᱫᱴᱟᱝ ᱜᱷᱟᱨᱚᱸᱡᱽ ᱨᱮᱱ ᱵᱤᱨᱟᱹᱫᱟᱹᱞᱤ ᱞᱟᱹᱜᱤᱫ ᱤᱧ ᱟᱥᱚᱜ ᱠᱟᱱ ᱛᱟᱦᱮᱸ , ᱱᱚᱝᱠᱟᱱ ᱠᱤᱪᱷᱩ ᱡᱟᱦᱟᱸᱫᱚ ᱯᱤᱲᱦᱤ ᱠᱚ ᱛᱟᱞᱟᱛᱮ ᱪᱟᱞᱟᱣ ᱟᱠᱟᱱᱟ  ᱾ ᱢᱤᱫᱴᱟᱝ ᱨᱤᱦᱤᱴ ᱨᱮᱭᱟᱜ ᱩᱭᱦᱟᱹᱨ ᱫᱚ ᱢᱤᱫ ᱞᱮᱠᱟᱱ ᱟᱹᱭᱠᱟᱹᱣ ᱫᱚ ᱵᱟᱭ ᱥᱟᱵ ᱫᱚᱦᱚᱭᱟ ᱾","I was hoping for a family heirloom, something that passed down through generations. The thought of a replica doesn't hold the same sentiment.","मैं परिवार की किसी पैतृक धरोहर की उम्मीद कर रहा था, कुछ ऐसा जो पीढ़ियों से चला आ रहा हो। किसी प्रतिकृति का विचार वैसी भावना नहीं रखता।"
41105842,ᱢᱟᱨᱟᱝ ᱰᱟᱦᱟᱨ ᱨᱮ ᱰᱨᱟᱵᱷᱤᱝ ᱨᱮᱭᱟᱜ ᱩᱭᱦᱟᱹᱨ ᱛᱮ ᱤᱧ ᱫᱚ ᱵᱚᱛᱚᱨ ᱜᱤᱧ ᱟᱹᱭᱠᱟᱹᱣ ᱮᱫᱟ ᱟᱨ ᱤᱧᱟᱹᱜ ᱰᱨᱟᱭᱵᱷᱤᱝ ᱥᱮᱪᱮᱫᱤᱭᱟᱹ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱟᱨᱦᱚᱸ ᱥᱮᱪᱮᱫ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱠᱛᱤ ᱦᱩᱭ ᱫᱟᱲᱮᱭᱟᱜᱼᱟ ᱾,"I am feeling daunted by the idea of driving on the highways, and I may need more training from my driving instructor.","राजमार्गों पर गाड़ी चलाने के विचार से ही मैं भयभीत महसूस कर रहा हूँ, और मुझे अपने ड्राइविंग प्रशिक्षक से और अधिक प्रशिक्षण की आवश्यकता हो सकती है।"
41115842,"ᱡᱟᱦᱟᱸ ᱛᱤᱱᱟᱜ ᱫᱷᱟᱣ ᱰᱮᱞᱤᱵᱷᱟᱨᱤ ᱦᱚᱲᱮ ᱦᱤᱡᱩᱜᱼᱟ, ᱤᱧ ᱩᱱᱤ ᱟᱞᱮ ᱚᱲᱟᱜ ᱵᱚᱞᱚ ᱦᱚᱪᱚ ᱵᱚᱛᱚᱨᱤᱧ ᱵᱩᱡᱷᱟᱹᱣᱟ ᱾ᱱᱮᱛᱟᱨ ᱫᱚ ᱪᱷᱤᱱᱛᱟᱹᱭ ᱨᱮᱭᱟᱜ ᱜᱷᱚᱴᱚᱱ ᱟᱭᱢᱟ ᱰᱷᱮᱨᱟ ᱾","Every time the delivery person comes, I am afraid of letting him into our home. There are too many instances of mugging nowadays.","हर बार जब डिलीवरी वाला आता है, तो मुझे उसे अपने घर में आने देने से डर लगता है। आजकल छिनैती की बहुत सारी घटनाएं हो रही हैं।"
41125842,ᱱᱚᱶᱟ ᱱᱟᱶᱟ ᱡᱤ ᱯᱤ ᱮᱥ ᱱᱮᱵᱷᱤᱜᱮᱥᱚᱱ ᱥᱤᱥᱴᱮᱢ ᱵᱩᱨᱩᱨᱮ ᱟᱫᱚᱜ ᱠᱷᱚᱱ ᱤᱧᱮ ᱵᱟᱧᱪᱟᱣ ᱟᱠᱟᱫᱤᱧᱟᱹ ᱡᱚᱠᱷᱚᱱ ᱮᱴᱟᱜ ᱦᱚᱲᱮ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱠᱟᱱ ᱛᱟᱦᱮᱸᱫ ᱾ ᱱᱚᱶᱟ ᱫᱚ ᱵᱟᱝ ᱯᱟᱹᱛᱭᱟᱹᱣᱼᱟᱱᱟᱜ ᱾,This new GPS navigation system saved me from getting lost in the mountains when the other one would have struggled. It's incredible!,इस नए जीपीएस नेविगेशन सिस्टम ने मुझे पहाड़ों में खो जाने से बचा लिया जब दूसरा वाला संघर्ष कर रहा होता। यह अविश्वसनीय है!
