Unnamed: 0,Santali,English,Hindi
33525842,ᱟᱢ ᱫᱚ ᱟᱞᱮᱭᱟᱜ ᱥᱟᱯᱷᱟᱭ ᱠᱟᱹᱢᱤᱦᱚᱨᱟ ᱨᱮᱭᱟᱜ ᱵᱤᱪᱷᱱᱟᱹᱣ ᱢᱚᱱᱮ ᱞᱟᱜᱟᱣ ᱦᱚᱛᱮᱛᱮᱢ ᱦᱟᱦᱟᱲᱟᱜᱼᱟ ᱾,You'll be amazed by the attention to detail in our cleaning process.,हमारी सफाई प्रक्रिया में हर विवरण पर दिए गए ध्यान से आप चकित रह जाएंगे।
33535842,ᱤᱧ ᱫᱚ ᱟᱢᱟᱜ ᱠᱟᱹᱢᱤ ᱡᱤᱭᱚᱱ ᱟᱨ  ᱟᱹᱯᱱᱟᱹᱛᱟᱱ ᱡᱤᱭᱚᱱ ᱵᱟᱵᱚᱫᱛᱮ ᱠᱤᱪᱷᱩ ᱵᱟᱹᱲᱤᱡ ᱢᱮᱱ ᱥᱮᱧ ᱠᱩᱞᱤ ᱫᱟᱲᱮᱭᱟᱢᱟ ᱱᱚᱶᱟ ᱵᱚᱛᱚᱨ ᱨᱮᱭᱟᱜ ᱟᱹᱭᱠᱟᱹᱣ ᱢᱮᱱᱟᱜ ᱛᱤᱧᱟ ᱾,I have this sense of trepidation that I might say or ask something wrong about your career and personal life.,मुझे इस बात की घबराहट है कि मैं आपके करियर और व्यक्तिगत जीवन के बारे में कुछ गलत न कह दूँ या पूछ न बैठूँ।
33545842,"ᱤᱧ ᱦᱤᱸᱫᱤᱡᱚᱜᱼᱟ ᱡᱮ, ᱟᱢ ᱡᱚᱠᱷᱚᱱ ᱧᱩᱛᱩᱢᱟᱱ ᱠᱷᱟᱹᱛᱤᱨᱛᱮ ᱯᱚᱸᱰᱮᱛ ᱠᱷᱚᱸᱫᱨᱚᱫ ᱮᱲᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱟᱨ ᱵᱷᱤᱲᱠᱟᱹᱣᱟᱱᱟᱜ ᱨᱚᱲ ᱯᱟᱥᱱᱟᱣ ᱨᱮᱢ ᱵᱟᱪᱷᱟᱣᱼᱟ ᱛᱚᱠᱷᱚᱱ ᱟᱢ ᱫᱚ ᱵᱩᱡᱩᱱ ᱨᱮᱭᱟᱜ ᱥᱟᱹᱨᱤᱜᱮ ᱢᱟᱹᱱᱮᱢ ᱮᱢᱟ ᱾",I doubt you truly value expertise when you choose to overlook scholarly research and propagate misleading narratives for the sake of popularity.,"मुझे संदेह है कि जब आप विद्वतापूर्ण शोध की अनदेखी करते हैं और लोकप्रियता के लिए भ्रामक आख्यानों का प्रचार करते हैं, तो आप वास्तव में विशेषज्ञता को महत्व देते हैं।"
33555842,ᱤᱧ ᱫᱚ ᱠᱟᱨ ᱳᱣᱟᱥ ᱠᱟᱹᱢᱤ ᱦᱚᱨᱟ ᱦᱩᱭᱩᱜ ᱚᱠᱛᱮ ᱤᱧᱟᱹᱜ ᱥᱟᱧᱪᱟᱣ ᱨᱮᱭᱟᱜ ᱦᱩᱭᱫᱟᱲᱮᱭᱟᱜ ᱦᱟᱹᱱ ᱞᱟᱹᱜᱤᱫᱤᱧ ᱦᱤᱸᱫᱤᱡᱚᱜ ᱠᱟᱱᱟ ᱾,I'm afraid of potential damage to my property during the car wash process.,कार धोने की प्रक्रिया के दौरान अपनी संपत्ति के संभावित नुकसान से मुझे डर लगता है।
33565842,"ᱱᱚᱝᱠᱟᱱ ᱢᱤᱫ ᱦᱚᱲ ᱥᱮᱞᱤᱵᱨᱤᱴᱤ ᱛᱟᱦᱮᱸᱱ ᱫᱚ ᱟᱹᱰᱤ ᱟᱹᱲᱤᱥᱼᱟᱱᱟᱜ ᱜᱮᱭᱟ, ᱡᱟᱦᱟᱸᱭ ᱫᱚ ᱟᱠᱚᱣᱟᱜ ᱠᱟᱹᱢᱤᱡᱤᱭᱚᱱ ᱟᱨ ᱱᱤᱡᱟᱹ ᱵᱩᱡᱩᱱ ᱵᱟᱨᱮᱛᱮ ᱟᱹᱰᱤ ᱰᱷᱮᱨ ᱵᱟᱝ ᱠᱚ ᱦᱟᱹᱴᱤᱧᱼᱟ ᱾",It's vexing to have a celebrity who doesn't share much about their career and personal experiences.,किसी ऐसे सेलिब्रिटी का होना कष्टप्रद है जो अपने करियर और व्यक्तिगत अनुभवों के बारे में ज्यादा कुछ साझा नहीं करता।
33575842,"ᱮᱦ, ᱤᱧ ᱚᱱᱟ ᱫᱚ ᱵᱟᱹᱧ ᱠᱷᱚᱡ ᱞᱮᱫᱟ ᱾ ᱚᱲᱟᱜ ᱨᱮ ᱱᱚᱝᱠᱟᱱ ᱵᱮᱣᱦᱟᱨ ᱟᱞᱮ ᱫᱚ ᱵᱟᱝ ᱞᱮ ᱧᱮᱞ ᱟᱠᱟᱫᱟ ᱾","Oh, I didn't expect that. We haven't noticed such behavior at home.","ओह, मुझे इसकी उम्मीद नहीं थी। हमने घर पर ऐसा व्यवहार नहीं देखा है।"
33585842,ᱤᱠᱟᱹ ᱠᱟᱹᱧᱢᱮ ? ᱤᱧ ᱦᱩᱫᱤᱥ ᱞᱮᱫᱟ ᱟᱞᱮ ᱫᱚ ᱟᱞᱮᱨᱮᱱ ᱜᱤᱫᱽᱨᱟᱹ ᱠᱚᱣᱟᱜ ᱠᱟᱹᱨᱤ ᱟᱱᱟᱜ ᱩᱛᱱᱟᱹᱣ ᱞᱟᱹᱜᱤᱫ ᱡᱟᱹᱨᱩᱲᱟᱱ ᱧᱚᱢᱚᱜᱼᱟᱜ ᱟᱨ ᱫᱟᱣ ᱠᱚ ᱞᱮ ᱥᱟᱨᱵᱷᱟᱨᱮᱫ ᱠᱟᱱᱟ ᱾,Excuse me? I thought we were providing the necessary resources and opportunities for our child's artistic development.,माफ़ कीजिए? मुझे लगा कि हम अपने बच्चे के कलात्मक विकास के लिए आवश्यक संसाधन और अवसर प्रदान कर रहे हैं।
33595842,ᱥᱟᱨᱦᱟᱣ ᱜᱮ ! ᱤᱧ ᱵᱟᱰᱟᱭ ᱫᱟᱲᱮᱭᱟᱜ ᱠᱟᱱᱟ ᱡᱮ ᱦᱩᱱᱟᱹᱨ ᱟᱨ ᱟᱯᱲᱮᱭᱟᱱ ᱢᱚᱱᱚᱡᱳᱜ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱠᱷᱚᱨᱪᱟᱛᱮ ᱦᱤᱡᱩᱜᱼᱟ ᱾,Thank you! I understand that expertise and individual attention come at a cost.,धन्यवाद! मैं समझता हूँ कि विशेषज्ञता और व्यक्तिगत ध्यान एक कीमत पर आते हैं।
33605842,"ᱨᱤᱠᱟᱹ? ᱱᱚᱶᱟ ᱨᱮ ᱨᱤᱠᱟᱹ ᱫᱚ ᱵᱟᱭ ᱦᱟᱛᱟᱣᱼᱟ, ᱱᱚᱣᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱢᱩᱞᱟᱱ ᱟᱸᱥ ᱦᱩᱭᱩᱜ ᱞᱟᱹᱠᱛᱤ ᱠᱟᱱᱟ ᱾",Efforts? It shouldn't take efforts; it should be a basic expectation.,प्रयास? इसमें प्रयास नहीं लगने चाहिए; यह एक बुनियादी उम्मीद होनी चाहिए।
33615842,"ᱛᱟᱸᱜᱤᱭ ᱢᱮ, ᱤᱧ ᱜᱚᱴᱟ ᱨᱮᱭᱟᱜ ᱤᱧ ᱨᱤᱠᱟᱹ ᱮᱫᱟ ᱡᱮ ᱤᱧ ᱯᱚᱨᱤᱥᱮᱵᱟ ᱮᱢᱚᱜ ᱞᱟᱹᱜᱤᱫ ᱱᱤᱡᱽᱡᱷᱚ ᱜᱚᱱᱚᱝ ᱤᱧ ᱧᱟᱢ ᱮᱫᱟ ᱾","Hold on, I'm simply trying to ensure that I'm getting a fair price for the services provided.","रुकिए, मैं केवल यह सुनिश्चित करने की कोशिश कर रहा हूँ कि मुझे प्रदान की गई सेवाओं के लिए उचित मूल्य मिल रहा है।"
