wavs_22050/train_santalimale_00001.wav|ᱥᱟᱱᱛᱟᱲ ᱦᱚᱲ ᱫᱚ, ᱵᱷᱟᱨᱚᱛ ᱫᱤᱥᱚᱢ ᱨᱮᱱ ᱟᱹᱫ ᱵᱩᱱᱤᱭᱚᱫ ᱦᱚᱲ ᱠᱟᱱᱟ ᱵᱚᱱ।
wavs_22050/train_santalimale_00002.wav|ᱟᱵᱚ ᱨᱮᱱ ᱟᱹᱫᱢᱟᱱᱣᱟ ᱫᱚ ᱯᱤᱞᱪᱩ ᱦᱟᱲᱟᱹᱢ ᱟᱨ ᱯᱤᱞᱪᱩ ᱵᱩᱲᱦᱤ ᱠᱚ ᱢᱮᱛᱟ ᱠᱤᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
wavs_22050/train_santalimale_00004.wav|ᱱᱚᱣᱟ ᱯᱚᱱᱚᱫᱼᱟ ᱠᱚ ᱪᱷᱟᱲᱟᱹ ᱠᱟᱛᱮᱨᱮ ᱦᱚᱸ ᱮᱴᱟᱜᱼᱟ ᱯᱚᱱᱚᱛᱠᱚ ᱨᱮᱦᱚᱸ ᱢᱮᱱᱟᱜᱼᱟ ᱵᱚᱱ ᱜᱮᱭᱟ।
wavs_22050/train_santalimale_00005.wav|ᱥᱟᱱᱛᱟᱲ ᱦᱚᱲᱠᱚ ᱫᱚ ᱪᱟᱥᱤᱵᱟᱥᱤ ᱦᱚᱲ ᱠᱟᱱᱟ ᱵᱚᱱ।
wavs_22050/train_santalimale_00006.wav|ᱟᱵᱚᱣᱟᱷ ᱢᱟᱨᱟᱝ ᱠᱟ ᱠᱟᱹᱢᱤ ᱫᱚ ᱪᱟᱥ ᱵᱟᱥ ᱜᱮ ᱠᱟᱱᱟ।
wavs_22050/train_santalimale_00007.wav|ᱪᱟᱥ ᱵᱟᱥ ᱥᱟᱸᱣᱛᱮ ᱡᱤᱵ ᱡᱤᱭᱟᱹᱞᱤ ᱟᱥᱩᱞ ᱦᱚᱸ ᱡᱤᱵᱼᱟᱠᱟ ᱫᱚ ᱠᱟᱱᱜᱮᱭᱟ।
wavs_22050/train_santalimale_00008.wav|ᱟᱵᱚ ᱫᱚ ᱰᱟᱸᱜᱨᱤ, ᱰᱟᱸᱜᱨᱟ, ᱢᱤᱭᱦᱩ, ᱢᱮᱨᱚᱢ, ᱵᱷᱤᱰᱤ, ᱥᱤᱢ, ᱥᱩᱠᱨᱤ, ᱜᱮᱰᱮ, ᱮᱢᱟᱱ ᱟᱥᱩᱞ ᱡᱟᱱᱣᱟᱨ ᱠᱚ ᱟᱥᱩᱞ ᱠᱚᱣᱟ ᱵᱚᱱ।
wavs_22050/train_santalimale_00009.wav|ᱵᱤᱨ ᱵᱩᱨᱩ ᱨᱮᱱᱟᱷ ᱫᱟᱨᱮ ᱱᱟᱹᱲᱤ ᱨᱮᱦᱮᱛᱥᱮᱸᱫᱮᱫᱼᱟ ᱯᱟᱱᱛᱮ, ᱟᱞᱩ ᱫᱟᱠᱚ ᱞᱟ, ᱵᱤᱨ ᱵᱩᱨᱩ ᱨᱮ ᱥᱮᱸᱫᱨᱟ, ᱜᱟᱰᱟ ᱢᱩᱰᱩ ᱨᱮ ᱦᱟᱠᱩ ᱠᱟᱴᱠᱚᱢ ᱜᱚᱡᱼᱟ ᱦᱚᱸ ᱡᱤᱵᱼᱟᱠᱟ ᱠᱟᱱ ᱜᱮᱭᱟ।
wavs_22050/train_santalimale_00010.wav|ᱱᱚᱣᱟ ᱠᱚ ᱪᱷᱟᱲᱟᱹ ᱠᱟᱛᱮ ᱮᱴᱟ: ᱠᱟᱹᱢᱤ ᱠᱟᱛᱮᱦᱚᱸ ᱟᱹᱥᱩᱞᱚ ᱨᱮᱱᱟ: ᱦᱚᱲ ᱫᱚ ᱠᱟᱱ ᱜᱮᱭᱟ।
wavs_22050/train_santalimale_00011.wav|ᱥᱟᱱᱛᱟᱲ ᱦᱚᱲᱠᱚ ᱫᱚ ᱟᱥᱚᱞ ᱛᱮ ᱫᱚ ᱥᱟᱨᱱᱟ ᱫᱷᱚᱨᱚᱢ ᱢᱟᱱᱟᱣ ᱵᱟᱛᱟᱣ ᱦᱚᱲ ᱠᱟᱱᱟ ᱵᱚᱱ, ᱥᱟᱨᱱᱟ ᱫᱷᱚᱨᱚᱢ ᱫᱚ ᱡᱮᱛᱮᱠᱷᱚᱱ ᱢᱟᱨᱮ ᱫᱷᱚᱨᱚᱢ ᱠᱟᱱᱟ।
